#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1,F1 nivel1,F1 nivel4,F1 promedio
34,128,128,3,4,32,128,0.2,0.0001,0.001,0.4666666666666665,0.7217514124293786,0.8097731239092497,0.5480392156862745,0.5647619047619048,0.7942090395480226,0.8431937172774869,0.7691176470588236,"[236, 191, 170, 135]",0.1333333333333334,0.2929437229437229,0.1739002267573696,0.5110495537088334,0.6400249567635018,0.5755372552361676
61,64,128,4,2,32,128,0.0,1e-05,0.0001,0.3857142857142855,0.7536231884057971,0.8455497382198954,0.6395131086142322,0.5593073593073593,0.8202898550724638,0.8877835951134379,0.75,"[230, 191, 178, 139]",0.1350649350649352,0.302077922077922,0.1779035250463821,0.4565669786008767,0.6903638814016171,0.573465430001247
66,128,128,3,2,64,128,0.2,0.0001,0.0001,0.4147186147186149,0.7608089260808927,0.7841666666666666,0.610789980732177,0.5715584415584417,0.8287308228730823,0.838,0.7326589595375722,"[239, 200, 173, 135]",0.1350649350649352,0.2914285714285714,0.1754648526077097,0.4806680305604944,0.6661968882708078,0.5734324594156511
43,64,64,4,4,64,128,0.1,0.0001,0.001,0.5004329004329003,0.6921985815602837,0.7848324514991182,0.5268199233716474,0.566796536796537,0.789645390070922,0.895326278659612,0.7255747126436781,"[235, 189, 174, 134]",0.1307359307359308,0.2895238095238095,0.1713522984951555,0.5315513702484863,0.610426144480341,0.5709887573644137
42,64,128,3,3,32,64,0.2,0.0001,0.001,0.4242424242424242,0.7539341917024323,0.8059829059829061,0.5619047619047619,0.5662770562770563,0.8200286123032905,0.8575213675213675,0.7271428571428571,"[233, 195, 175, 132]",0.1324675324675326,0.2899134199134199,0.172209853638425,0.4850762773930467,0.6339331890864953,0.559504733239771
52,64,64,4,2,128,128,0.0,0.0001,0.0001,0.4541125541125542,0.7874293785310732,0.7500000000000002,0.5423572744014731,0.5742424242424242,0.868220338983051,0.8119391025641025,0.6998158379373849,"[236, 208, 181, 132]",0.1272727272727274,0.2801298701298701,0.1667862296433724,0.5071608528985924,0.6111067880579979,0.5591338204782952
27,128,64,3,3,32,64,0.0,1e-05,0.001,0.4783549783549782,0.6887905604719766,0.7104761904761906,0.5165562913907286,0.5482683982683985,0.7567846607669616,0.8353333333333334,0.7185430463576159,"[226, 175, 151, 115]",0.1147186147186147,0.2557142857142857,0.151374974232117,0.5109311238343496,0.6010333256396145,0.5559822247369821
48,128,128,4,4,32,64,0.2,0.0001,0.001,0.3948051948051947,0.734948604992658,0.7518518518518519,0.5769230769230769,0.5514285714285715,0.7750367107195301,0.8153703703703704,0.7307692307692307,"[227, 180, 156, 118]",0.1134199134199135,0.2543722943722944,0.1495073180787466,0.46015450374495115,0.6447963800904978,0.5524754419177245
68,64,128,3,3,128,64,0.0,1e-05,0.001,0.4467532467532468,0.6920122887864825,0.7307692307692308,0.5408163265306123,0.5190043290043291,0.7637480798771122,0.8306706114398421,0.7210884353741497,"[217, 169, 147, 111]",0.10995670995671,0.2386580086580086,0.1431065759637187,0.4801761329799342,0.6180758017492712,0.5491259673646027
36,64,64,4,3,64,64,0.0,0.0001,0.001,0.4519480519480523,0.6964831804281346,0.7005988023952096,0.505868544600939,0.5310822510822512,0.7564220183486238,0.8106786427145708,0.7077464788732394,"[218, 167, 142, 107]",0.103030303030303,0.2282683982683983,0.1352442795299937,0.4883299895454205,0.5900168905113466,0.5391734400283836
129,128,64,3,2,32,64,0.2,1e-05,0.0001,0.3974025974025975,0.7328966521106257,0.7842105263157898,0.5379241516966067,0.5500432900432901,0.8183406113537118,0.8347368421052631,0.6866267465069861,"[229, 190, 167, 120]",0.1134199134199135,0.2574458874458875,0.150336013193156,0.46142715915173205,0.6032466444454205,0.5323369017985763
66,64,128,3,4,128,64,0.2,0.0001,0.001,0.4779220779220779,0.7052401746724891,0.6942909760589321,0.4693877551020408,0.5532467532467533,0.7695778748180495,0.7767955801104971,0.6598639455782312,"[229, 181, 147, 102]",0.1012987012987013,0.2148917748917748,0.130861678004535,0.5128332624554287,0.5485615933120236,0.5306974278837262
65,64,64,4,4,64,64,0.1,0.0001,0.001,0.4285714285714285,0.6808846761453393,0.7295409181636726,0.4791666666666668,0.5074025974025974,0.7737756714060031,0.7673652694610779,0.6593137254901961,"[211, 167, 136, 94]",0.0935064935064934,0.2035497835497835,0.1224366110080395,0.46466728775595156,0.5549874416935774,0.5098273647247644
53,64,128,4,3,128,128,0.0,1e-05,0.0001,0.3316017316017314,0.69558599695586,0.7682445759368836,0.5722610722610723,0.5246320346320347,0.7645357686453577,0.7824457593688364,0.6375291375291374,"[219, 169, 143, 97]",0.0887445887445886,0.2006493506493507,0.1178540507111935,0.40635839883526814,0.6031345019784325,0.5047464504068504
37,64,64,3,3,128,128,0.1,0.0001,0.001,0.4761904761904762,0.5892857142857144,0.6894409937888197,0.4180107526881722,0.5416017316017318,0.6976190476190476,0.7462732919254659,0.6088709677419355,"[224, 161, 124, 80]",0.0787878787878787,0.1703030303030303,0.1018573490002061,0.5067941854977711,0.4957038507008953,0.5012490180993332
78,128,64,3,3,64,128,0.2,1e-05,0.0001,0.3324675324675325,0.7390243902439024,0.6882716049382714,0.549618320610687,0.4874891774891776,0.7850406504065041,0.7598765432098766,0.6603053435114504,"[205, 162, 131, 91]",0.0839826839826839,0.1926406926406927,0.111917130488559,0.39532409937351604,0.5998988609820116,0.4976114801777638
63,128,64,3,3,128,64,0.0,0.0001,0.001,0.4718614718614719,0.6236559139784946,0.6919831223628692,0.4153645833333335,0.5148917748917752,0.7086021505376343,0.7657172995780591,0.63671875,"[217, 158, 128, 86]",0.0813852813852813,0.177012987012987,0.1059925788497216,0.4924383913591601,0.502755646658416,0.49759701900878806
39,64,64,3,3,64,64,0.2,0.0001,0.001,0.4458874458874461,0.7010703363914372,0.7382352941176471,0.4282407407407407,0.5244155844155846,0.763302752293578,0.8067647058823529,0.636574074074074,"[218, 170, 144, 94]",0.0909090909090908,0.2077922077922078,0.120979179550608,0.4819738127492212,0.5120269726247986,0.4970003926870099
74,64,128,3,3,32,128,0.0,1e-05,0.0001,0.3043290043290044,0.7208737864077669,0.7629399585921325,0.5753086419753087,0.4916017316017317,0.7705501618122979,0.7925465838509317,0.6666666666666666,"[206, 161, 135, 94]",0.0870129870129869,0.1964069264069264,0.1147392290249432,0.3759338815577259,0.6176275679257787,0.4967807247417523
66,128,64,4,3,128,128,0.2,0.0001,0.0001,0.3238095238095238,0.6967479674796749,0.7784679089026916,0.5456790123456791,0.4897835497835498,0.776910569105691,0.7804347826086957,0.617283950617284,"[205, 161, 135, 88]",0.0796536796536795,0.1785714285714286,0.1048381776953205,0.3898670801724968,0.5792770831695108,0.4845720816710038
98,128,64,3,3,128,64,0.2,1e-05,0.0001,0.348051948051948,0.6274509803921567,0.5652680652680652,0.4834983498349835,0.4903463203463203,0.6993464052287581,0.6583916083916085,0.5396039603960396,"[204, 143, 101, 58]",0.0519480519480519,0.1238961038961039,0.0707792207792207,0.40712391341812515,0.5100127754710955,0.4585683444446103
71,128,128,3,3,32,128,0.2,0.0001,0.0001,0.2432900432900432,0.69009009009009,0.7907542579075425,0.5639880952380952,0.4408658008658009,0.7320720720720721,0.7608272506082726,0.625,"[185, 137, 112, 74]",0.0658008658008657,0.1471861471861472,0.0864625850340136,0.31354920284305243,0.5929286608260325,0.45323893183454245
79,64,64,2,3,32,128,0.2,0.0001,0.0001,0.3125541125541126,0.7105263157894737,0.7210648148148149,0.46011396011396,0.4564502164502165,0.7514035087719297,0.7585648148148149,0.5982905982905983,"[190, 144, 117, 73]",0.0675324675324674,0.1509523809523809,0.0887074829931972,0.3710392437255756,0.5201826736147058,0.4456109586701407
83,64,128,4,3,64,64,0.1,0.0001,0.0001,0.3021645021645023,0.5659536541889483,0.6718346253229973,0.5120274914089347,0.453939393939394,0.6844919786096256,0.7166666666666667,0.5360824742268041,"[187, 129, 97, 57]",0.0493506493506493,0.1148917748917749,0.0665800865800865,0.3628188445776905,0.5237789420314349,0.44329889330456274
66,128,128,3,4,128,64,0.2,1e-05,0.001,0.4303030303030303,0.5150793650793649,0.5687830687830687,0.3782771535580524,0.5011255411255412,0.5852380952380952,0.6666666666666666,0.4775280898876404,"[210, 126, 89, 48]",0.0424242424242424,0.0913852813852813,0.0552442795299938,0.46302173998771884,0.4221473704914808,0.44258455523959983
76,128,128,3,4,64,128,0.0,1e-05,0.0001,0.2865800865800866,0.6820512820512821,0.710401891252955,0.4727272727272728,0.4612121212121213,0.7117948717948717,0.7248226950354612,0.6045454545454545,"[195, 141, 110, 70]",0.064069264069264,0.1508225108225108,0.0869264069264069,0.35350518032004663,0.530571538166475,0.4420383592432608
78,128,128,3,4,64,128,0.2,1e-05,0.0001,0.1748917748917749,0.5675675675675675,0.6941176470588235,0.588709677419355,0.3586580086580086,0.5614864864864865,0.6762745098039217,0.6908602150537634,"[148, 85, 62, 47]",0.0415584415584415,0.0949350649350649,0.0550278293135436,0.23512833346504744,0.6357075088099756,0.43541792113751154
63,128,64,3,4,64,128,0.0,0.0001,0.0001,0.2406926406926405,0.6657509157509158,0.7166666666666666,0.5408496732026145,0.4354978354978355,0.7060439560439561,0.7415384615384617,0.5784313725490197,"[182, 130, 102, 62]",0.0536796536796536,0.1348051948051948,0.0741702741702741,0.3100343105464743,0.5590095892371548,0.4345219498918146
68,64,64,4,4,64,128,0.0,1e-05,0.0001,0.2787878787878788,0.5918003565062389,0.6906666666666668,0.4506802721088435,0.4423809523809524,0.6595365418894831,0.7549333333333333,0.4948979591836734,"[187, 125, 98, 54]",0.0493506493506493,0.1085281385281385,0.0647392290249433,0.342029333493407,0.4717552488621347,0.4068922911777708
70,128,64,3,4,128,128,0.2,0.0001,0.0001,0.2268398268398267,0.5923566878980892,0.638047138047138,0.4718309859154929,0.3802597402597403,0.6229299363057325,0.6833333333333333,0.5352112676056338,"[157, 99, 71, 42]",0.0363636363636363,0.0859740259740259,0.0489610389610389,0.2841644379579347,0.5015266423717127,0.39284554016482376
121,128,128,2,4,64,64,0.2,0.0001,0.0001,0.1354978354978356,0.4763888888888888,0.5333333333333333,0.5972222222222222,0.2917748917748917,0.4930555555555556,0.5672222222222222,0.5972222222222222,"[120, 60, 36, 23]",0.0199134199134199,0.0503030303030303,0.0275757575757575,0.1850568209230824,0.5972222222222222,0.3911395215726523
108,128,128,2,4,128,64,0.2,0.0001,0.0001,0.1610389610389611,0.4592875318066157,0.6127450980392156,0.5666666666666667,0.3191341991341991,0.5127226463104326,0.6240196078431373,0.5555555555555556,"[131, 68, 45, 28]",0.0251082251082251,0.0574025974025974,0.0331168831168831,0.21406044370342966,0.5610561056105611,0.3875582746569954
76,128,64,2,3,128,64,0.0,0.0001,0.0001,0.154978354978355,0.355297157622739,0.5555555555555556,0.4301075268817204,0.3173160173160173,0.3863049095607235,0.5980392156862745,0.4677419354838709,"[129, 51, 31, 16]",0.0138528138528138,0.0359307359307359,0.0195670995670995,0.2082477253879637,0.4481359860923314,0.32819185574014753
