#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
29,64,64,3,3,128,64,0.0,0.0001,0.001,0.38095238095238093,0.4891304347826086,0.5616666666666668,0.25490196078431376,0.44420897284533645,0.5262681159420289,0.6275,0.3799019607843137,"[184, 100, 68, 27]",0.02337662337662337,0.05292207792207792,0.03082475965592849
46,64,128,3,3,64,64,0.1,0.0001,0.001,0.4926406926406926,0.7076719576719573,0.7504230118443316,0.5232558139534883,0.6176505312868948,0.770436507936508,0.8328257191201354,0.757751937984496,"[252, 197, 172, 134]",0.12987012987013008,0.29765840220385675,0.17137741046831953
19,64,128,4,2,64,128,0.1,0.0001,0.001,0.5324675324675324,0.7451737451737455,0.7995283018867921,0.5620748299319727,0.633819362455726,0.8031071888214746,0.8898584905660377,0.8137755102040817,"[259, 212, 196, 164]",0.15930735930735967,0.3779004329004329,0.21420588069938723
37,64,64,3,3,32,64,0.1,0.0001,0.001,0.4857142857142859,0.6786216596343179,0.7139037433155083,0.5679405520169851,0.5723475009838646,0.7741209563994375,0.8009803921568626,0.743099787685775,"[237, 187, 157, 121]",0.11601731601731612,0.26947855175127905,0.15428627649406867
41,64,64,3,3,128,128,0.0,0.0001,0.001,0.5160173160173158,0.677126917712692,0.7405405405405405,0.5306748466257668,0.5746202282565918,0.7490934449093446,0.8422522522522524,0.7643149284253579,"[239, 185, 163, 130]",0.12554112554112576,0.28508461235733956,0.16558891325125086
17,64,128,4,2,64,128,0.1,1e-05,0.001,0.49956709956709944,0.7470119521912351,0.7826086956521741,0.6108156028368793,0.6215249901613538,0.807702523240372,0.8679549114331723,0.8164893617021277,"[251, 207, 188, 158]",0.15930735930735967,0.36030106257378985,0.2093759487265981
24,64,64,2,3,64,128,0.0,0.0001,0.001,0.50995670995671,0.7341772151898736,0.7140439932318106,0.5728542914171655,0.577737111373475,0.8173699015471169,0.8154822335025379,0.7979041916167665,"[237, 197, 167, 140]",0.13593073593073618,0.3128335301062574,0.18086411424073756
43,128,128,2,4,128,128,0.2,1e-05,0.001,0.4874458874458876,0.6474926253687313,0.6875000000000001,0.42326139088729026,0.5438410074773711,0.7194163506110408,0.7876984126984128,0.6127098321342926,"[226, 168, 139, 89]",0.08311688311688302,0.1905194805194806,0.10968291448810927
49,64,64,3,3,64,64,0.0,1e-05,0.001,0.4952380952380951,0.7129629629629629,0.6950354609929079,0.5896624472573839,0.569771743408107,0.7829772079772079,0.7964539007092198,0.7774261603375529,"[234, 188, 158, 127]",0.12207792207792223,0.2780932703659977,0.16099004891212682
42,64,128,4,3,64,64,0.1,0.0001,0.001,0.494372294372294,0.7068713450292399,0.7165775401069518,0.5227743271221533,0.5490141676505312,0.7953216374269008,0.8254901960784312,0.7443064182194618,"[228, 187, 161, 123]",0.11861471861471871,0.2722058244785517,0.15632709282059926
26,128,128,3,2,32,64,0.1,0.0001,0.001,0.49870129870129876,0.7305107526881719,0.7941666666666666,0.6191756272401434,0.6013518299881937,0.7869815668202765,0.8844999999999998,0.814068100358423,"[248, 200, 186, 158]",0.14891774891774925,0.3463616686343959,0.19831225052004273
38,64,128,3,3,128,128,0.1,1e-05,0.001,0.494372294372294,0.6785714285714286,0.6797752808988765,0.47111111111111115,0.5839275875639511,0.7316526610644257,0.7949438202247191,0.6672222222222223,"[238, 178, 150, 105]",0.1038961038961039,0.22631641086186546,0.13458087367178267
27,64,64,4,3,128,128,0.0,1e-05,0.001,0.4268398268398268,0.6147798742138365,0.5844444444444444,0.45032051282051283,0.5096851633215269,0.6806603773584905,0.6627777777777777,0.6025641025641026,"[212, 150, 104, 67]",0.0623376623376623,0.13495474222746948,0.0803941080564457
24,128,128,3,2,128,128,0.1,1e-05,0.001,0.5281385281385281,0.7028985507246374,0.7453936348408714,0.5766283524904213,0.6163951200314837,0.7706192358366272,0.8412060301507537,0.8184865900383141,"[253, 199, 174, 149]",0.1411255411255414,0.3260566706021251,0.18764209816157865
46,128,128,3,2,128,64,0.2,1e-05,0.001,0.5194805194805193,0.659122085048011,0.703405017921147,0.5348101265822784,0.5864856355765447,0.7473251028806585,0.8203405017921146,0.7383966244725738,"[243, 186, 158, 121]",0.11601731601731612,0.2663164108618654,0.15335638387586437
53,64,128,4,3,32,64,0.2,1e-05,0.001,0.48658008658008667,0.6896086369770582,0.7699652777777778,0.5463510848126233,0.6026505312868948,0.759986504723347,0.8387152777777778,0.7603550295857988,"[247, 192, 169, 135]",0.12640692640692658,0.2931582054309327,0.16896947208635513
27,64,64,4,2,128,128,0.0,1e-05,0.001,0.4718614718614719,0.641627543035994,0.6301075268817206,0.4722222222222223,0.5172865013774105,0.7142410015649452,0.7446236559139784,0.6833333333333333,"[213, 155, 120, 88]",0.08225108225108216,0.18937229437229436,0.10901725979648054
30,128,128,4,3,64,128,0.1,0.0001,0.001,0.5316017316017316,0.712182061579652,0.7378640776699028,0.6126893939393938,0.6092306178669814,0.8024096385542169,0.8235436893203884,0.8636363636363636,"[249, 206, 176, 156]",0.15151515151515182,0.34856749311294766,0.20091358857592628
