#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,Precision,Recall,F1
46,64,128,4,3,128,128,0.0,0.0001,0.0001,0.28787878787878785,0.7007168458781362,0.721822541966427,0.5489296636085628,0.44319573283859,0.7289981225465098,0.7535971223021583,0.6773700305810398,"[186, 139, 109, 77]",0.07012987012987006,0.16578231292517007,0.09314611795131274
71,64,128,2,2,32,128,0.1,1e-05,0.0001,0.4073593073593073,0.7014814814814816,0.8520599250936329,0.6165644171779141,0.5385837971552256,0.7619382716049382,0.870666131621188,0.7791411042944786,"[225, 178, 163, 131]",0.12987012987013,0.28271232735518453,0.1669507594251271
25,64,64,2,2,32,64,0.0,1e-05,0.001,0.4822510822510824,0.7575757575757578,0.7990654205607477,0.615646258503401,0.6132513914656771,0.8172465764362997,0.877820427236315,0.77593537414966,"[253, 214, 196, 158]",0.15887445887445917,0.35368996083281795,0.2062864066896876
68,64,64,3,3,128,64,0.2,0.0001,0.001,0.4450216450216449,0.6276758409785934,0.7505241090146753,0.3510101010101011,0.5189409400123686,0.7087526642572514,0.7708146151542377,0.5227272727272726,"[218, 159, 132, 74]",0.0692640692640692,0.1470774067202639,0.08755457119777009
55,64,128,4,4,128,128,0.0,0.0001,0.0001,0.24761904761904757,0.6502732240437158,0.7267759562841529,0.5372168284789645,0.4428710575139146,0.6550351288056205,0.8189890710382514,0.56957928802589,"[183, 122, 103, 63]",0.05714285714285713,0.1329251700680272,0.07552088604036655
66,64,64,3,4,32,64,0.0,0.0001,0.0001,0.16450216450216454,0.3130081300813008,0.5465116279069767,0.32051282051282054,0.2959910327767471,0.3339140534262485,0.5678294573643411,0.33333333333333337,"[123, 43, 26, 9]",0.009523809523809523,0.015021645021645021,0.010177657839995502
60,64,128,2,3,32,128,0.1,0.0001,0.0001,0.28138528138528124,0.6637764932562622,0.7622950819672132,0.5591900311526481,0.41473252937538657,0.6986787778695293,0.8401639344262295,0.6744548286604362,"[173, 122, 107, 74]",0.06666666666666662,0.1677056277056277,0.09139596334401529
34,128,64,4,4,128,64,0.2,1e-05,0.001,0.35497835497835495,0.4166666666666666,0.4194756554307117,0.3090277777777778,0.39248917748917755,0.5404663923182442,0.5066880684858213,0.3194444444444445,"[162, 89, 48, 18]",0.01558441558441558,0.03322510822510823,0.019791982908866027
23,64,128,3,3,32,128,0.1,0.0001,0.001,0.45887445887445893,0.7909722222222222,0.8293075684380029,0.619546247818499,0.576943413729128,0.8476252104377104,0.8868012422360249,0.7971204188481675,"[240, 207, 191, 159]",0.15670995670995702,0.3542527313955885,0.20456098924998442
105,64,64,3,4,64,64,0.2,1e-05,0.0001,0.1506493506493508,0.430327868852459,0.48214285714285715,0.36764705882352944,0.28795763760049475,0.45140515222482436,0.5967261904761906,0.34803921568627455,"[122, 56, 34, 13]",0.011255411255411255,0.025587507730364868,0.014287963119131952
23,128,64,2,2,64,64,0.0,1e-05,0.001,0.49090909090909074,0.7205673758865248,0.7762923351158646,0.5387596899224806,0.5660729746444033,0.773968253968254,0.8827858416093711,0.733139534883721,"[235, 187, 172, 131]",0.12813852813852825,0.29074984539270254,0.16756300432308627
36,128,64,3,3,128,128,0.0,0.0001,0.001,0.4995670995670996,0.6727272727272727,0.727544910179641,0.445977011494253,0.5233905380333952,0.727078577987669,0.8293413173652695,0.6666666666666667,"[220, 167, 145, 103]",0.09610389610389602,0.21610338074623792,0.12481717872011786
52,128,128,4,4,64,64,0.0,1e-05,0.0001,0.16450216450216484,0.18529411764705883,0.36363636363636365,0.3076923076923077,0.4075278293135437,0.1754901960784314,0.3787878787878788,0.3076923076923077,"[170, 33, 13, 4]",0.003463203463203463,0.01038961038961039,0.005194805194805195
66,128,128,2,3,32,128,0.0,0.0001,0.0001,0.2779220779220779,0.6909722222222223,0.7730496453900709,0.6002710027100271,0.45929962894248605,0.7178488756613756,0.8191489361702127,0.6680216802168021,"[192, 141, 123, 86]",0.0761904761904761,0.18214234178519895,0.10154343947235264
64,64,128,2,4,128,128,0.1,0.0001,0.0001,0.18441558441558453,0.6377777777777777,0.6633663366336634,0.5305164319248827,0.3574814471243043,0.6569206349206349,0.6666666666666667,0.5892018779342724,"[150, 101, 71, 44]",0.04155844155844158,0.09058750773036488,0.05312756507561703
108,64,64,4,3,64,64,0.2,1e-05,0.0001,0.2883116883116883,0.5759259259259261,0.619047619047619,0.48127340823970033,0.4295810142238713,0.655952380952381,0.7247899159663865,0.5580524344569288,"[180, 119, 89, 52]",0.047619047619047644,0.11084724799010513,0.06286782481587677
52,128,128,4,4,32,64,0.1,1e-05,0.001,0.45541125541125527,0.6882440476190476,0.7742248062015503,0.462962962962963,0.5253447742733457,0.7445874561945992,0.8421996124031008,0.6633986928104574,"[224, 172, 153, 108]",0.09870129870129868,0.2278030303030303,0.1309188259905963
30,64,128,3,3,128,128,0.2,0.0001,0.001,0.4614718614718613,0.6424100156494522,0.6710816777041945,0.32773109243697474,0.505630797773655,0.6911543334078546,0.7410122989593187,0.530812324929972,"[213, 151, 119, 70]",0.0649350649350649,0.1402916924345496,0.08310676336650362
80,128,128,2,3,32,64,0.0,0.0001,0.0001,0.24675324675324672,0.4854166666666667,0.7210526315789475,0.5382882882882882,0.3829761904761905,0.5840178571428571,0.7289473684210527,0.6261261261261262,"[160, 95, 74, 49]",0.04242424242424245,0.09914502164502165,0.05611981547730009
24,128,64,3,2,32,64,0.1,0.0001,0.001,0.5142857142857143,0.7073002754820938,0.7949389179755674,0.5404896421845575,0.5916063698206555,0.7688569580098505,0.8847357267514337,0.7335216572504707,"[242, 191, 177, 138]",0.13506493506493522,0.3017635539064111,0.17546783132565769
33,128,128,3,3,128,128,0.1,1e-05,0.001,0.48311688311688294,0.6370056497175143,0.6974951830443161,0.4183908045977012,0.5606941867656153,0.709504854843838,0.7876754748142031,0.5908045977011495,"[236, 173, 145, 89]",0.08225108225108216,0.19264017728303445,0.10864525540533743
25,128,128,2,2,32,64,0.0,0.0001,0.001,0.5047619047619046,0.7466931216931213,0.8341232227488151,0.5786802030456852,0.6097634508348795,0.8165875020041685,0.8923944933423607,0.7762267343485618,"[252, 211, 197, 157]",0.16277056277056307,0.3511105957534529,0.2081879728838034
26,128,128,2,3,128,128,0.1,0.0001,0.001,0.5012987012987014,0.7096994535519126,0.763745704467354,0.48449612403100767,0.5805534941249227,0.7652745251105907,0.8481529209621993,0.7102713178294574,"[244, 194, 172, 127]",0.12294372294372302,0.2723804370232942,0.15938737043316667
18,64,128,3,2,32,128,0.2,0.0001,0.001,0.5246753246753244,0.7184343434343432,0.843601895734597,0.5972222222222221,0.6445361781076067,0.7738606301106301,0.9160648461596327,0.7855392156862746,"[264, 211, 204, 164]",0.16883116883116908,0.3644439290867863,0.21645637115220168
68,64,128,2,4,32,64,0.2,1e-05,0.001,0.42597402597402595,0.7921810699588478,0.7545155993431854,0.6388888888888887,0.5836379097093383,0.8127975819333844,0.848580811634999,0.7824074074074073,"[243, 203, 180, 148]",0.13939393939393957,0.316698618841476,0.18251792409003612
68,128,64,3,3,128,128,0.0,1e-05,0.0001,0.3562770562770561,0.7,0.8019047619047618,0.5904139433551199,0.5243552875695734,0.7692112685294503,0.8150680272108843,0.6612200435729848,"[220, 175, 153, 106]",0.1,0.21799732014017728,0.12777457220382712
102,128,128,4,3,64,64,0.2,1e-05,0.0001,0.20519480519480526,0.6271929824561403,0.6993464052287582,0.6118143459915613,0.3669727891156463,0.6669172932330827,0.7312091503267975,0.6540084388185654,"[152, 102, 79, 55]",0.04761904761904762,0.11485157699443413,0.06412717152976893
79,64,128,2,4,32,64,0.1,0.0001,0.0001,0.1645021645021646,0.405852417302799,0.5555555555555556,0.4264705882352941,0.3165074211502783,0.4407488186114141,0.548611111111111,0.45588235294117646,"[131, 60, 34, 17]",0.016450216450216448,0.035219542362399506,0.020264237926575588
44,128,128,4,3,32,64,0.2,0.0001,0.001,0.4761904761904762,0.7208333333333333,0.8139329805996471,0.537142857142857,0.5664100185528758,0.7664550264550265,0.8845427059712775,0.7371428571428571,"[240, 189, 175, 134]",0.1281385281385282,0.29111059575345294,0.16787221891801515
24,128,64,4,3,32,128,0.0,0.0001,0.001,0.5359307359307357,0.7539062500000001,0.7887323943661971,0.5786324786324785,0.6247634508348795,0.8026424963924965,0.8854515984797675,0.813162393162393,"[256, 213, 195, 164]",0.16450216450216484,0.3648371469800041,0.21356925371279434
24,64,64,2,2,128,64,0.2,0.0001,0.001,0.44069264069264075,0.6690590111642742,0.7165605095541401,0.42929292929292945,0.4999598021026592,0.7283853573327259,0.7992114043069457,0.61489898989899,"[209, 157, 132, 85]",0.08225108225108216,0.18082199546485264,0.10588087692667318
15,64,64,2,2,64,128,0.1,1e-05,0.001,0.5316017316017316,0.7474554707379136,0.8117283950617282,0.5538971807628522,0.6377937538651824,0.7999526343037794,0.885030864197531,0.7752902155887229,"[262, 216, 201, 163]",0.16277056277056307,0.36085085549371265,0.21134160667311722
82,64,128,3,4,128,64,0.1,1e-05,0.0001,0.20779220779220786,0.45863746958637464,0.49305555555555547,0.47058823529411764,0.3263559059987632,0.5224191866527633,0.693287037037037,0.4444444444444445,"[137, 72, 51, 25]",0.022510822510822506,0.049721706864564015,0.02869961207623545
82,128,128,4,2,128,64,0.1,1e-05,0.0001,0.47878787878787876,0.7577683615819208,0.7929292929292929,0.5576576576576575,0.5635095856524428,0.8232311003497444,0.8923160173160173,0.736036036036036,"[236, 198, 185, 143]",0.13852813852813875,0.3060600907029479,0.17995014099593729
92,64,128,3,4,32,128,0.2,0.0001,0.0001,0.17316017316017318,0.5526960784313725,0.7835497835497836,0.6230769230769231,0.32194032158317876,0.5542016806722688,0.8030303030303031,0.6846153846153847,"[136, 77, 65, 47]",0.041558441558441586,0.10143166357452071,0.05623601506718389
80,64,128,4,2,32,128,0.2,1e-05,0.0001,0.42251082251082234,0.7381974248927039,0.85146804835924,0.6327838827838825,0.5649366110080396,0.7980392521165054,0.9078768813224773,0.7624542124542124,"[233, 193, 182, 145]",0.1424242424242427,0.32218563182848897,0.18598861380132736
