#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1,F1 nivel4,F1 promedio
41,32,128,3,2,64,128,0.2,0.0001,0.001,0.3722943722943722,0.6459293394777263,0.820040899795501,0.6405895691609976,0.5271490414347557,0.7317972350230415,0.8614519427402865,0.7551020408163265,"[217, 163, 147, 114]",0.4363912581734363,0.693148095956498,0.5647696770649672
31,64,128,2,2,64,64,0.1,1e-05,0.001,0.3722943722943722,0.6788432267884322,0.7999999999999998,0.6163310961968679,0.5257328385899814,0.7595890410958904,0.8351960784313724,0.7539149888143176,"[219, 170, 149, 116]",0.4359052259555664,0.6782157695292882,0.5570604977424273
43,32,64,2,2,64,64,0.0,0.0001,0.001,0.336796536796537,0.6475,0.7811111111111111,0.6603535353535352,0.4845145330859617,0.7298333333333333,0.8291111111111111,0.7803030303030303,"[200, 150, 132, 107]",0.39737152646509166,0.7153347674820068,0.5563531469735492
51,128,64,4,3,64,64,0.2,1e-05,0.001,0.3186147186147186,0.6583333333333333,0.7328767123287672,0.6653116531165313,0.4921335807050093,0.7113333333333333,0.7946347031963469,0.7926829268292682,"[200, 146, 123, 101]",0.3868056275141051,0.7234336748571947,0.5551196511856499
33,64,64,2,3,64,128,0.1,1e-05,0.001,0.3411255411255411,0.6666666666666666,0.7616033755274261,0.625,0.5197402597402597,0.71875,0.8319620253164556,0.725,"[216, 158, 140, 105]",0.411903172760057,0.6712962962962963,0.5415997345281767
34,32,64,3,3,64,128,0.1,1e-05,0.001,0.3541125541125542,0.6217948717948718,0.8086021505376344,0.6074879227053139,0.5017068645640075,0.7296474358974359,0.8469892473118278,0.7210144927536232,"[208, 155, 138, 102]",0.4151826783769322,0.6594005270092226,0.5372916026930774
29,128,128,3,3,128,64,0.0,1e-05,0.001,0.2727272727272726,0.6295379537953796,0.7965686274509804,0.6681159420289855,0.4890538033395177,0.6556930693069306,0.7814950980392157,0.7782608695652173,"[202, 136, 115, 91]",0.35017491033077974,0.7189945107606517,0.5345847105457158
36,128,64,3,2,64,64,0.0,0.0001,0.001,0.341125541125541,0.688034188034188,0.759009009009009,0.6076923076923076,0.47,0.7463869463869465,0.8441441441441441,0.7512820512820513,"[195, 148, 130, 103]",0.39532475849922605,0.6719013062409288,0.5336130323700774
57,128,64,4,3,64,64,0.0,0.0001,0.001,0.3125541125541126,0.6475,0.75,0.5980392156862745,0.485256648113791,0.7029166666666665,0.7612268518518517,0.7605042016806722,"[200, 144, 119, 93]",0.3802128737527092,0.669557307459066,0.5248850906058876
71,64,64,2,3,128,64,0.0,0.0001,0.001,0.3246753246753248,0.623263888888889,0.7185990338164252,0.6032448377581121,0.464551638837353,0.70546875,0.7694444444444444,0.7374631268436579,"[192, 138, 113, 86]",0.3822181986704233,0.6636356851024335,0.5229269418864284
38,32,128,3,3,128,64,0.0,1e-05,0.001,0.2926406926406927,0.6102564102564103,0.8525641025641026,0.6130434782608696,0.4704947433518863,0.6534188034188034,0.8278205128205127,0.7347826086956522,"[195, 130, 115, 86]",0.3608426527834303,0.6684151472650771,0.5146289000242537
67,128,64,2,3,64,64,0.0,0.0001,0.001,0.2761904761904761,0.552434456928839,0.8022598870056498,0.6287128712871288,0.4309400123685838,0.6437010554988083,0.7872881355932203,0.7623762376237624,"[178, 118, 101, 78]",0.33663242966129886,0.6891230048271733,0.512877717244236
55,32,64,2,2,64,64,0.1,0.0001,0.001,0.3731601731601728,0.569084628670121,0.725,0.5617816091954023,0.4657884972170686,0.6983592400690846,0.7971428571428572,0.6594827586206896,"[193, 140, 116, 81]",0.4143607884839509,0.6067241379310345,0.5105424632074927
42,64,128,4,3,64,64,0.1,1e-05,0.001,0.2718614718614719,0.6069518716577539,0.79328165374677,0.6342182890855457,0.4531230674087817,0.6708556149732621,0.8108527131782945,0.7197640117994101,"[187, 129, 113, 84]",0.33983263743564013,0.6742887256508634,0.5070606815432518
69,128,128,2,3,128,64,0.1,0.0001,0.001,0.3428571428571429,0.575354609929078,0.6912144702842375,0.542483660130719,0.4577365491651206,0.6661992263056093,0.731782945736434,0.6764705882352942,"[188, 129, 102, 72]",0.3920546639122835,0.602113231351522,0.4970839476319027
55,32,64,4,3,64,128,0.0,0.0001,0.001,0.3376623376623377,0.6235489220563847,0.7033096926713949,0.5517241379310346,0.4821459492888064,0.6927860696517413,0.7671394799054374,0.6451149425287357,"[201, 141, 116, 78]",0.3971721948231231,0.5947758413710313,0.4959740180970772
88,32,64,2,3,128,128,0.2,0.0001,0.001,0.3367965367965368,0.5449050086355787,0.8070866141732284,0.5445402298850575,0.4612987012987014,0.6524179620034543,0.868766404199475,0.6724137931034483,"[193, 127, 116, 80]",0.38933650424212374,0.6017587428245736,0.4955476235333487
85,128,64,3,3,128,64,0.1,0.0001,0.001,0.3073593073593073,0.6553030303030302,0.7630208333333334,0.5580357142857143,0.4234632034632035,0.7201704545454546,0.8251302083333333,0.7008928571428571,"[176, 128, 112, 81]",0.35618869145702453,0.6213589159067883,0.48877380368190637
64,128,128,4,3,128,64,0.2,0.0001,0.001,0.3064935064935065,0.6297348484848484,0.7419354838709677,0.5330188679245284,0.4245207173778603,0.6927083333333334,0.7818548387096773,0.7028301886792453,"[176, 124, 106, 76]",0.3559789645657418,0.6062581016851505,0.48111853312544617
91,32,128,3,3,64,64,0.2,0.0001,0.001,0.3212121212121214,0.5471204188481675,0.7321937321937322,0.5283333333333333,0.4661162646876932,0.6049500237981913,0.7907407407407406,0.6383333333333333,"[191, 117, 100, 67]",0.38032972465660936,0.578147619047619,0.4792386718521142
54,64,64,3,3,64,64,0.0,0.0001,0.001,0.2683982683982683,0.5603448275862069,0.7978395061728394,0.5429553264604811,0.428051948051948,0.6163793103448276,0.8518518518518517,0.654639175257732,"[174, 108, 97, 64]",0.32992566856316224,0.5935896108506264,0.4617576397068943
34,128,128,2,3,64,64,0.2,1e-05,0.001,0.2346320346320346,0.5279329608938548,0.7104377104377105,0.5627705627705628,0.431317254174397,0.542364990689013,0.7213804713804715,0.6688311688311688,"[179, 99, 77, 52]",0.30392958328770514,0.6112341085979047,0.45758184594280493
51,32,128,2,3,64,128,0.1,0.0001,0.001,0.2987012987012988,0.4703315881326353,0.6571428571428571,0.4671052631578947,0.4586580086580087,0.5431937172774869,0.6585714285714286,0.5789473684210527,"[191, 105, 76, 45]",0.3617879691043453,0.5170473353194307,0.439417652211888
69,32,128,2,3,64,64,0.2,0.0001,0.001,0.2666666666666666,0.4730250481695568,0.7857142857142857,0.4746835443037974,0.4206246134817564,0.5091522157996147,0.8276556776556776,0.5822784810126582,"[173, 91, 79, 48]",0.32640182360792425,0.5230046236640642,0.4247032236359942
80,32,128,4,3,128,128,0.2,0.0001,0.001,0.2095238095238094,0.5695364238410596,0.7608695652173914,0.5460526315789473,0.360834879406308,0.5938992574754164,0.7702898550724638,0.6019736842105263,"[151, 92, 76, 49]",0.26510860624948684,0.5726511838335093,0.4188798950414981
76,64,64,2,3,128,64,0.1,0.0001,0.001,0.2086580086580087,0.5471264367816092,0.6800766283524905,0.4538461538461538,0.3520902906617192,0.5948275862068966,0.6867816091954023,0.5846153846153846,"[145, 87, 65, 40]",0.2620300730520973,0.510997150997151,0.3865136120246242
