#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1,F1 nivel4,F1 promedio
19,128,64,3,2,128,128,0.1,1e-05,0.001,0.4311688311688311,0.6865781710914455,0.834254143646409,0.6345381526104417,0.5455844155844157,0.7864306784660767,0.8871086556169429,0.8012048192771084,"[226, 181, 166, 139]",0.481675378205095,0.7081978262701154,0.5949366022376052
20,128,128,3,2,128,128,0.2,1e-05,0.001,0.4086580086580088,0.6713178294573644,0.8127450980392157,0.6613247863247861,0.5176623376623377,0.7832558139534883,0.8868627450980391,0.8060897435897436,"[215, 170, 156, 131]",0.45674665553158883,0.7265665107856588,0.5916565831586238
39,32,128,2,2,128,64,0.0,1e-05,0.001,0.4554112554112552,0.6854256854256853,0.8156966490299825,0.611111111111111,0.5522077922077923,0.8069264069264069,0.9,0.7744252873563219,"[231, 189, 174, 141]",0.49916016274497105,0.6831432192648922,0.5911516910049316
25,128,128,4,2,64,128,0.0,0.0001,0.001,0.414718614718615,0.6608187134502926,0.8212962962962963,0.6616161616161615,0.5473160173160174,0.7738304093567252,0.893148148148148,0.7606060606060606,"[228, 180, 165, 132]",0.471879354352468,0.7076661501377411,0.5897727522451046
44,64,128,3,2,64,128,0.1,0.0001,0.001,0.3774891774891775,0.6567278287461773,0.7869822485207101,0.6948198198198197,0.522770562770563,0.7657492354740061,0.8475345167652861,0.7697072072072071,"[218, 169, 148, 120]",0.4384073194228994,0.7303488609716983,0.5843780901972988
31,128,64,4,2,128,64,0.1,1e-05,0.001,0.4354978354978356,0.7137518684603886,0.8163992869875224,0.6130604288499025,0.5436796536796538,0.8248131539611361,0.8806595365418896,0.7699805068226122,"[223, 187, 171, 135]",0.4836126544955407,0.6826183774368189,0.5831155159661798
51,32,64,2,3,64,128,0.1,1e-05,0.001,0.3696969696969698,0.6359447004608294,0.7494887525562371,0.7059523809523809,0.5204761904761905,0.7391705069124422,0.8199386503067485,0.7625,"[217, 163, 140, 113]",0.43231694467409104,0.7331374138629915,0.5827271792685412
28,128,128,2,3,128,128,0.0,1e-05,0.001,0.3956709956709958,0.6927803379416285,0.7733333333333335,0.6497747747747749,0.5211255411255412,0.7929339477726575,0.8165714285714286,0.777027027027027,"[217, 175, 148, 118]",0.44981466105273843,0.7077262740246165,0.5787704675386774
37,64,128,3,2,128,64,0.0,0.0001,0.001,0.4000000000000002,0.7115097159940208,0.8519503546099292,0.6423001949317738,0.5351948051948053,0.8284005979073245,0.8715425531914893,0.7675438596491229,"[223, 188, 171, 135]",0.4578253020413833,0.6993590093450008,0.5785921556931921
53,32,128,4,2,128,64,0.2,0.0001,0.001,0.3870129870129871,0.7103960396039606,0.7916666666666666,0.6509009009009009,0.4961904761904762,0.8132013201320131,0.8440476190476192,0.8023648648648649,"[202, 168, 148, 123]",0.4348537258251992,0.7187398557022734,0.5767967907637364
49,64,128,3,2,64,64,0.2,0.0001,0.001,0.367965367965368,0.6642394822006474,0.8323293172690762,0.6677631578947367,0.4916883116883118,0.7957928802588997,0.8863453815261044,0.7835526315789473,"[206, 166, 152, 122]",0.42092362265592204,0.7210389130123587,0.5709812678341404
22,128,128,4,2,128,64,0.0,1e-05,0.001,0.406926406926407,0.6877828054298644,0.8055555555555557,0.5974842767295596,0.5380952380952382,0.7948717948717948,0.8422222222222222,0.7720125786163522,"[221, 180, 159, 125]",0.4634077176450059,0.6736275083219606,0.5685176129834832
35,128,64,4,3,128,64,0.0,1e-05,0.001,0.34978354978355,0.6738095238095239,0.7914110429447855,0.6724537037037037,0.5108225108225108,0.758888888888889,0.8503067484662578,0.7604166666666666,"[210, 163, 144, 115]",0.41523600477322825,0.7137351911685516,0.5644855979708899
56,128,64,3,3,64,128,0.2,0.0001,0.001,0.348051948051948,0.6246177370030581,0.767515923566879,0.665374677002584,0.5210822510822511,0.7059633027522935,0.7812101910828025,0.7558139534883721,"[218, 157, 129, 102]",0.4173433579420529,0.7077167019027484,0.5625300299224006
32,64,128,3,2,128,128,0.2,0.0001,0.001,0.4025974025974025,0.6434977578475339,0.7978303747534515,0.6103603603603603,0.5315151515151516,0.7506726457399103,0.8482248520710058,0.7263513513513513,"[223, 169, 148, 113]",0.4581602473900185,0.6633233907875863,0.5607418190888024
65,128,64,4,3,128,128,0.1,0.0001,0.001,0.3662337662337663,0.6282679738562092,0.8190789473684211,0.6528822055137844,0.4817316017316018,0.7374183006535948,0.8428728070175439,0.7568922305764412,"[204, 152, 133, 104]",0.41611694411367695,0.7010504037872458,0.5585836739504614
72,128,128,2,3,128,64,0.1,0.0001,0.001,0.3722943722943723,0.6833333333333332,0.7530487804878048,0.6534772182254196,0.4588311688311689,0.8529824561403508,0.8122967479674796,0.7553956834532374,"[190, 164, 139, 110]",0.41105766466462346,0.7007500382672585,0.5559038514659409
28,32,128,2,3,64,128,0.0,1e-05,0.001,0.3212121212121213,0.6513056835637483,0.7505307855626326,0.6692913385826773,0.5227705627705629,0.7101382488479264,0.7713375796178344,0.7598425196850394,"[217, 157, 127, 101]",0.3979234279603587,0.7116982278041692,0.554810827882264
46,32,64,4,2,64,64,0.0,0.0001,0.001,0.361904761904762,0.6860465116279071,0.7946428571428571,0.6312785388127854,0.5161471861471862,0.7708527131782946,0.8317460317460318,0.7328767123287672,"[215, 168, 146, 112]",0.42547852646950424,0.6782942626239468,0.5518863945467255
41,32,128,2,2,64,64,0.0,0.0001,0.001,0.3601731601731603,0.6152073732718896,0.7538631346578365,0.6233595800524935,0.5189610389610392,0.6838709677419353,0.8054083885209714,0.7244094488188977,"[217, 151, 127, 96]",0.42522708727160197,0.6700963742725928,0.5476617307720975
32,128,64,3,3,128,64,0.0,1e-05,0.001,0.3419913419913419,0.6839080459770117,0.760548523206751,0.6455223880597014,0.4783982683982685,0.7663382594417077,0.8102320675105487,0.7555970149253731,"[203, 158, 134, 105]",0.3988545533582734,0.6962358646183198,0.5475452089882966
27,32,128,4,2,64,64,0.0,1e-05,0.001,0.3519480519480523,0.6018518518518516,0.768065268065268,0.6442577030812324,0.4698701298701299,0.7175084175084175,0.7952214452214453,0.7478991596638656,"[198, 143, 119, 93]",0.4024488154070963,0.6922205501919076,0.547334682799502
28,32,64,3,2,64,64,0.0,1e-05,0.001,0.3757575757575759,0.6912013536379018,0.7712418300653595,0.611111111111111,0.46982683982684,0.7651438240270727,0.8541394335511983,0.7574074074074074,"[197, 153, 135, 108]",0.4175597163463852,0.6764396331378739,0.5469996747421295
54,32,128,2,3,64,128,0.1,0.0001,0.001,0.3194805194805194,0.6393034825870647,0.7685185185185186,0.6638888888888889,0.482943722943723,0.7061359867330017,0.791550925925926,0.7458333333333333,"[201, 144, 120, 92]",0.38456243799359896,0.70247947454844,0.5435209562710195
67,64,64,3,3,64,64,0.0,0.0001,0.001,0.3324675324675325,0.6477093206951025,0.801635991820041,0.6430260047281324,0.5113852813852814,0.7562401263823064,0.8250511247443764,0.715130023640662,"[211, 163, 141, 104]",0.40295890432862685,0.6771640258668757,0.5400614650977513
31,128,64,2,3,64,128,0.2,1e-05,0.001,0.3610389610389609,0.6853658536585366,0.7947916666666665,0.5924574209245741,0.4998701298701299,0.7596747967479676,0.8290625,0.7372262773722628,"[205, 160, 137, 105]",0.4192605101942859,0.656961019360095,0.5381107647771904
69,64,128,4,3,128,64,0.1,0.0001,0.001,0.3290043290043291,0.6461675579322641,0.7307692307692306,0.646376811594203,0.4473593073593074,0.7516934046345811,0.7755244755244756,0.7521739130434782,"[187, 143, 115, 91]",0.3791603363366496,0.6952737102951116,0.5372170233158806
38,64,128,2,3,64,128,0.0,0.0001,0.001,0.3220779220779218,0.6945773524720893,0.7794715447154472,0.6311274509803922,0.4977489177489178,0.7658692185007975,0.7976626016260162,0.7199754901960783,"[209, 164, 136, 103]",0.3910921900994768,0.6726301631763817,0.5318611766379293
54,128,64,4,3,64,64,0.0,0.0001,0.001,0.3393939393939393,0.6216931216931216,0.7159624413145539,0.5855855855855856,0.4600432900432901,0.7430335097001763,0.7366197183098592,0.7214714714714715,"[189, 142, 111, 83]",0.39061454420743963,0.6464649600778262,0.5185397521426329
43,128,64,4,3,64,64,0.1,1e-05,0.001,0.3099567099567099,0.6828231292517006,0.7406181015452539,0.6088709677419355,0.4653246753246753,0.7513605442176869,0.7758278145695364,0.6895161290322581,"[196, 151, 124, 87]",0.372072664618312,0.6466890402724905,0.5093808524454013
54,32,64,4,3,128,64,0.2,1e-05,0.001,0.2735930735930738,0.6376404494382023,0.7777777777777777,0.6403508771929824,0.4237662337662337,0.7288389513108613,0.8180555555555556,0.6951754385964912,"[178, 132, 114, 82]",0.3325100996216523,0.6666378590153546,0.49957397931850345
52,32,128,2,3,128,128,0.0,0.0001,0.001,0.2900432900432897,0.615530303030303,0.7726098191214472,0.6095238095238096,0.4210389610389611,0.7231060606060606,0.7828165374677004,0.6857142857142857,"[176, 129, 105, 77]",0.3434751051943306,0.6453781512605042,0.49442662822741745
35,128,64,2,3,64,64,0.0,1e-05,0.001,0.2909090909090907,0.6858333333333332,0.8004535147392289,0.589238845144357,0.4833766233766234,0.7273333333333334,0.8428571428571429,0.6614173228346457,"[200, 147, 127, 89]",0.3632216156872311,0.6232452842660144,0.4932334499766228
36,64,128,3,3,64,64,0.0,1e-05,0.001,0.2891774891774891,0.6343537414965987,0.7699004975124377,0.5935672514619885,0.467835497835498,0.6773809523809523,0.8232587064676617,0.6542397660818713,"[196, 134, 114, 80]",0.35742450111981755,0.6224284593538132,0.4899264802368154
34,32,128,2,3,64,64,0.0,1e-05,0.001,0.2606060606060606,0.6401709401709401,0.8239436619718309,0.6260162601626016,0.4673160173160173,0.7114529914529913,0.8097417840375588,0.6605691056910569,"[195, 142, 123, 86]",0.33461105254147183,0.6428287031685482,0.48871987785501003
77,32,128,4,3,128,64,0.2,0.0001,0.001,0.2900432900432901,0.6133333333333333,0.6707988980716253,0.5549242424242424,0.4071861471861471,0.6895238095238094,0.6844352617079891,0.7159090909090909,"[175, 121, 88, 66]",0.3387740203833585,0.6252201598699363,0.4819970901266474
42,32,128,4,3,64,128,0.0,0.0001,0.001,0.2883116883116884,0.6577380952380953,0.7677165354330707,0.5738993710691824,0.404025974025974,0.7484126984126983,0.7833333333333334,0.6682389937106917,"[168, 127, 106, 74]",0.33649884161983207,0.6174866650744367,0.4769927533471344
77,32,128,3,3,128,64,0.2,0.0001,0.001,0.2406926406926404,0.6028571428571429,0.7408963585434174,0.5989583333333334,0.4147619047619047,0.6662857142857143,0.73515406162465,0.6614583333333334,"[175, 119, 96, 68]",0.304613458883322,0.6286587465564739,0.46663610271989797
55,32,128,2,3,128,128,0.2,0.0001,0.001,0.2173160173160172,0.6185897435897437,0.6416666666666667,0.5514705882352942,0.3742857142857143,0.6388888888888888,0.6241666666666668,0.6176470588235294,"[156, 100, 68, 44]",0.2749764796889046,0.5826859045504994,0.428831192119702
59,32,128,2,3,64,64,0.2,0.0001,0.001,0.2545454545454546,0.5424628450106157,0.7447916666666666,0.4770833333333333,0.3796969696969696,0.6027600849256901,0.7633680555555555,0.5875,"[157, 96, 80, 49]",0.304773487382183,0.5265655577299413,0.41566952255606215
