#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
32,128,64,3,3,128,64,0.0,1e-05,0.001,0.34199134199134196,0.6839080459770117,0.760548523206751,0.6455223880597014,0.47839826839826854,0.7663382594417077,0.8102320675105487,0.7555970149253731,"[203, 158, 134, 105]"
77,32,128,3,3,128,64,0.2,0.0001,0.001,0.24069264069264049,0.6028571428571429,0.7408963585434174,0.5989583333333334,0.4147619047619047,0.6662857142857143,0.73515406162465,0.6614583333333334,"[175, 119, 96, 68]"
25,128,128,4,2,64,128,0.0,0.0001,0.001,0.414718614718615,0.6608187134502926,0.8212962962962963,0.6616161616161615,0.5473160173160174,0.7738304093567252,0.893148148148148,0.7606060606060606,"[228, 180, 165, 132]"
32,64,128,3,3,128,128,0.1,1e-05,0.001,0.3974025974025973,0.6607142857142858,0.7832369942196533,0.7417218543046359,0.5406060606060608,0.7577380952380953,0.8476878612716763,0.8294701986754967,"[224, 173, 151, 130]"
23,128,128,4,2,128,128,0.2,1e-05,0.001,0.41904761904761895,0.7157738095238096,0.7854609929078015,0.7301587301587302,0.5420779220779223,0.8169642857142857,0.8653368794326239,0.8348214285714286,"[224, 188, 168, 144]"
55,32,128,2,3,128,128,0.2,0.0001,0.001,0.2173160173160172,0.6185897435897437,0.6416666666666667,0.5514705882352942,0.3742857142857143,0.6388888888888888,0.6241666666666668,0.6176470588235294,"[156, 100, 68, 44]"
28,128,128,2,3,128,128,0.0,1e-05,0.001,0.3956709956709958,0.6927803379416285,0.7733333333333335,0.6497747747747749,0.5211255411255412,0.7929339477726575,0.8165714285714286,0.777027027027027,"[217, 175, 148, 118]"
52,32,128,2,3,128,128,0.0,0.0001,0.001,0.2900432900432897,0.615530303030303,0.7726098191214472,0.6095238095238096,0.4210389610389611,0.7231060606060606,0.7828165374677004,0.6857142857142857,"[176, 129, 105, 77]"
42,32,128,4,3,64,128,0.0,0.0001,0.001,0.2883116883116884,0.6577380952380953,0.7677165354330707,0.5738993710691824,0.40402597402597407,0.7484126984126983,0.7833333333333334,0.6682389937106917,"[168, 127, 106, 74]"
31,128,64,4,2,128,64,0.1,1e-05,0.001,0.4354978354978356,0.7137518684603886,0.8163992869875224,0.6130604288499025,0.5436796536796538,0.8248131539611361,0.8806595365418896,0.7699805068226122,"[223, 187, 171, 135]"
46,32,64,4,2,64,64,0.0,0.0001,0.001,0.361904761904762,0.6860465116279071,0.7946428571428571,0.6312785388127854,0.5161471861471862,0.7708527131782946,0.8317460317460318,0.7328767123287672,"[215, 168, 146, 112]"
65,128,64,4,3,128,128,0.1,0.0001,0.001,0.36623376623376636,0.6282679738562092,0.8190789473684211,0.6528822055137844,0.4817316017316018,0.7374183006535948,0.8428728070175439,0.7568922305764412,"[204, 152, 133, 104]"
54,32,64,4,3,128,64,0.2,1e-05,0.001,0.2735930735930738,0.6376404494382023,0.7777777777777777,0.6403508771929824,0.4237662337662337,0.7288389513108613,0.8180555555555556,0.6951754385964912,"[178, 132, 114, 82]"
20,128,128,3,2,128,128,0.2,1e-05,0.001,0.4086580086580088,0.6713178294573644,0.8127450980392157,0.6613247863247861,0.5176623376623377,0.7832558139534883,0.8868627450980391,0.8060897435897436,"[215, 170, 156, 131]"
19,128,64,3,2,128,128,0.1,1e-05,0.001,0.43116883116883115,0.6865781710914455,0.834254143646409,0.6345381526104417,0.5455844155844157,0.7864306784660767,0.8871086556169429,0.8012048192771084,"[226, 181, 166, 139]"
28,32,64,3,2,64,64,0.0,1e-05,0.001,0.37575757575757596,0.6912013536379018,0.7712418300653595,0.611111111111111,0.46982683982684004,0.7651438240270727,0.8541394335511983,0.7574074074074074,"[197, 153, 135, 108]"
54,128,64,4,3,64,64,0.0,0.0001,0.001,0.33939393939393936,0.6216931216931216,0.7159624413145539,0.5855855855855856,0.4600432900432901,0.7430335097001763,0.7366197183098592,0.7214714714714715,"[189, 142, 111, 83]"
20,128,128,4,2,128,128,0.0,1e-05,0.001,0.4272727272727272,0.723913043478261,0.8247422680412373,0.7057728119180633,0.5703463203463204,0.8268115942028985,0.8911512027491408,0.8100558659217877,"[230, 194, 179, 152]"
49,64,128,3,2,64,64,0.2,0.0001,0.001,0.367965367965368,0.6642394822006474,0.8323293172690762,0.6677631578947367,0.4916883116883118,0.7957928802588997,0.8863453815261044,0.7835526315789473,"[206, 166, 152, 122]"
32,64,128,3,2,128,128,0.2,0.0001,0.001,0.4025974025974025,0.6434977578475339,0.7978303747534515,0.6103603603603603,0.5315151515151516,0.7506726457399103,0.8482248520710058,0.7263513513513513,"[223, 169, 148, 113]"
51,32,64,2,3,64,128,0.1,1e-05,0.001,0.3696969696969698,0.6359447004608294,0.7494887525562371,0.7059523809523809,0.5204761904761905,0.7391705069124422,0.8199386503067485,0.7625,"[217, 163, 140, 113]"
23,32,64,2,2,128,128,0.1,1e-05,0.001,0.43636363636363623,0.6762536873156344,0.8153153153153155,0.6927710843373492,0.5441125541125541,0.8039823008849558,0.8636036036036036,0.8162650602409639,"[226, 185, 166, 141]"
36,128,64,3,2,128,128,0.1,0.0001,0.001,0.4242424242424244,0.6846846846846846,0.8370577281191809,0.6595959595959595,0.5424675324675325,0.790990990990991,0.8874301675977654,0.7874747474747475,"[222, 179, 165, 138]"
31,128,64,2,3,64,128,0.2,1e-05,0.001,0.3610389610389609,0.6853658536585366,0.7947916666666665,0.5924574209245741,0.49987012987012996,0.7596747967479676,0.8290625,0.7372262773722628,"[205, 160, 137, 105]"
43,128,64,4,3,64,64,0.1,1e-05,0.001,0.30995670995670993,0.6828231292517006,0.7406181015452539,0.6088709677419355,0.46532467532467536,0.7513605442176869,0.7758278145695364,0.6895161290322581,"[196, 151, 124, 87]"
35,128,64,2,3,64,64,0.0,1e-05,0.001,0.29090909090909073,0.6858333333333332,0.8004535147392289,0.589238845144357,0.48337662337662346,0.7273333333333334,0.8428571428571429,0.6614173228346457,"[200, 147, 127, 89]"
44,64,128,3,2,64,128,0.1,0.0001,0.001,0.37748917748917754,0.6567278287461773,0.7869822485207101,0.6948198198198197,0.522770562770563,0.7657492354740061,0.8475345167652861,0.7697072072072071,"[218, 169, 148, 120]"
59,32,128,2,3,64,64,0.2,0.0001,0.001,0.2545454545454546,0.5424628450106157,0.7447916666666666,0.4770833333333333,0.37969696969696964,0.6027600849256901,0.7633680555555555,0.5875,"[157, 96, 80, 49]"
35,128,64,4,3,128,64,0.0,1e-05,0.001,0.34978354978355,0.6738095238095239,0.7914110429447855,0.6724537037037037,0.5108225108225108,0.758888888888889,0.8503067484662578,0.7604166666666666,"[210, 163, 144, 115]"
39,32,128,2,2,128,64,0.0,1e-05,0.001,0.45541125541125527,0.6854256854256853,0.8156966490299825,0.611111111111111,0.5522077922077923,0.8069264069264069,0.9,0.7744252873563219,"[231, 189, 174, 141]"
