#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precisionatn nivel1,Precisionatn nivel2,Precisionatn nivel3,Precisionatn nivel4,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
26,64,64,3,2,2,0.0,1e-05,0.0001,63.97058823529412,77.87356321839081,80.07380073800738,65.89861751152074,0.5745047372954349,0.7162162162162161,0.7452380952380953,0.4673721340388006,0.6271892047085845,0.7891784641784643,0.8639342403628117,0.6701940035273367,"[259, 210, 189, 134]",0.5996920791407849
54,32,256,3,4,4,0.1,1e-05,0.0001,63.60294117647059,82.08092485549133,79.5774647887324,70.35398230088495,0.5607235142118863,0.7380952380952378,0.7650150150150153,0.477891156462585,0.6439420040195233,0.814484126984127,0.848069498069498,0.6947278911564625,"[266, 222, 196, 141]",0.5994583857145174
34,64,256,4,3,2,0.1,1e-05,0.0001,64.15441176470588,85.67335243553008,84.2809364548495,76.5873015873016,0.557278208440999,0.785353535353535,0.795093795093795,0.5285493827160492,0.6472150445018662,0.8565130471380472,0.8919810348381778,0.7732253086419753,"[264, 231, 216, 173]",0.5988889345703461
19,32,64,2,4,2,0.0,1e-05,0.001,66.54411764705883,80.66298342541437,86.98630136986301,77.95275590551181,0.5305770887166238,0.7476190476190475,0.823529411764706,0.6030303030303028,0.6855871375251219,0.8223710317460318,0.8961584633853542,0.78,"[280, 238, 220, 176]",0.5982034656844711
29,64,256,3,2,4,0.2,0.0001,0.0001,63.05147058823529,82.5072886297376,81.2720848056537,64.78260869565217,0.5667527993109389,0.7535121328224773,0.7496229260935143,0.4319727891156463,0.633218489807637,0.8275329927628778,0.8493535875888817,0.66921768707483,"[261, 221, 196, 141]",0.5981448971792204
18,32,128,3,2,4,0.0,1e-05,0.001,62.86764705882353,83.33333333333334,84.56140350877193,80.08298755186722,0.5546942291128335,0.7172284644194757,0.8111111111111112,0.583333333333333,0.6485501004880849,0.8270391177694548,0.8838095238095238,0.8105987055016182,"[267, 225, 206, 172]",0.5979616760805458
41,32,256,3,2,2,0.0,1e-05,0.0001,62.13235294117647,81.95266272189349,79.42238267148014,66.36363636363637,0.5701981050818259,0.7416020671834627,0.7140672782874619,0.4716312056737587,0.6284381280505311,0.8151916451335055,0.8387068588903451,0.6728723404255318,"[258, 218, 188, 131]",0.5979032167902343
35,64,128,4,4,4,0.1,1e-05,0.0001,61.94852941176471,85.45994065281899,83.33333333333334,69.16666666666667,0.5693367786391041,0.7771317829457365,0.7669616519174042,0.4534313725490195,0.6280074648291701,0.862026270456503,0.8717551622418879,0.7013888888888888,"[258, 226, 204, 150]",0.597234669874828
27,64,64,4,3,4,0.0,0.0001,0.0001,65.07352941176471,85.02824858757062,81.72757475083057,71.54471544715447,0.5572782084409992,0.7436386768447836,0.801027900146843,0.535598705501618,0.6420040195233994,0.8498197625106021,0.8728235787707155,0.7297734627831716,"[262, 227, 206, 159]",0.5966482975724393
23,128,128,4,2,2,0.0,1e-05,0.001,65.44117647058823,83.70786516853933,82.88590604026845,75.30364372469636,0.5426356589147286,0.7761377613776139,0.7598870056497175,0.5995260663507108,0.6615991960953201,0.8472222222222221,0.8697538337368845,0.7575039494470773,"[271, 236, 211, 165]",0.5962413630813619
18,128,128,3,4,2,0.0,1e-05,0.001,67.09558823529412,84.38356164383562,87.33766233766234,75.46468401486989,0.5426356589147286,0.7858024691358024,0.8256302521008402,0.5844544095665173,0.6606086706861901,0.8629526748971194,0.9013805522208884,0.7705530642750373,"[270, 238, 223, 181]",0.5958387876574956
38,64,64,3,4,4,0.1,0.0001,0.0001,62.86764705882353,85.38011695906432,80.13698630136986,70.08547008547008,0.5598621877691645,0.7643678160919541,0.7253623188405799,0.5198019801980197,0.6361900660350271,0.8644636015325671,0.8412836438923396,0.7235973597359737,"[261, 230, 202, 153]",0.5955906375737499
17,64,128,4,4,2,0.0,1e-05,0.001,66.17647058823529,82.5,84.17508417508418,78.4,0.5391903531438417,0.7218137254901962,0.8428781204111601,0.5950080515297903,0.6650445018662074,0.8198018790849673,0.8847493182294945,0.8011272141706923,"[272, 227, 207, 174]",0.5955409417453182
16,64,256,4,2,2,0.0,1e-05,0.001,65.99264705882352,81.33704735376045,86.3013698630137,76.98412698412699,0.5434969853574505,0.7738537794299876,0.8210144927536231,0.5690476190476189,0.6572494975595752,0.8277881040892193,0.884544513457557,0.771111111111111,"[269, 230, 210, 169]",0.5949850790876935
21,32,64,4,2,2,0.0,1e-05,0.001,66.36029411764706,79.50138504155125,84.3205574912892,75.20661157024794,0.549526270456503,0.7528301886792453,0.8035714285714282,0.5410509031198686,0.6482917025552684,0.823888888888889,0.8704294217687075,0.7750410509031199,"[265, 224, 203, 164]",0.5948371614049779
19,128,64,2,4,4,0.0,1e-05,0.001,66.17647058823529,83.61111111111111,90.03322259136213,80.44280442804428,0.5322997416020674,0.7814407814407817,0.8511659807956103,0.6347826086956522,0.6730117714613838,0.8627899877899877,0.923270625122477,0.8234782608695652,"[273, 243, 230, 196]",0.5944421639738957
13,64,128,3,3,4,0.0,1e-05,0.001,67.83088235294117,83.73983739837398,84.46601941747572,78.9272030651341,0.5262704565030145,0.7783816425120772,0.7949790794979077,0.6287878787878787,0.682701693942004,0.8431863929146537,0.8804243873281531,0.8037878787878787,"[276, 239, 220, 183]",0.5943656055170301
26,32,64,3,4,2,0.1,1e-05,0.001,64.52205882352942,82.90598290598291,81.78694158075601,71.00840336134453,0.549526270456503,0.7445721583652617,0.7903469079939667,0.4941956882255388,0.646698248636233,0.8275329927628777,0.8653630683042447,0.7330016583747927,"[261, 221, 201, 153]",0.594165511593683
32,64,64,4,2,4,0.1,0.0001,0.0001,62.5,77.3529411764706,73.76425855513308,70.10309278350515,0.5676141257536605,0.749027237354085,0.6503875968992249,0.4467054263565892,0.6216336491530291,0.8046584522265455,0.7721816168327796,0.7204457364341085,"[257, 215, 172, 130]",0.5933970157408777
24,32,256,3,4,4,0.1,1e-05,0.001,64.15441176470588,81.9484240687679,84.61538461538461,80.16528925619835,0.5443583118001721,0.731203007518797,0.8048048048048048,0.6045751633986927,0.6507895492391617,0.8169903926482873,0.8904440154440155,0.8174836601307187,"[266, 222, 204, 174]",0.5928349318266751
44,32,64,4,3,2,0.0,1e-05,0.0001,61.58088235294118,77.61194029850746,83.07692307692308,64.81481481481481,0.5572782084409988,0.7120622568093384,0.7580128205128205,0.4560931899641577,0.6325294286534596,0.7807933419801124,0.8633470695970696,0.6621863799283154,"[257, 208, 186, 129]",0.5925241287692694
30,64,128,4,3,4,0.1,1e-05,0.0001,63.23529411764706,79.65116279069767,81.02189781021897,68.91891891891892,0.56244616709733,0.7555123216601817,0.7450532724505325,0.471938775510204,0.6256818834338214,0.8213035019455254,0.8562078712763644,0.7140306122448979,"[257, 219, 196, 147]",0.5923812286096085
43,64,64,2,2,4,0.2,0.0001,0.0001,62.68382352941176,76.24633431085044,78.46153846153847,57.84313725490197,0.5598621877691647,0.74002574002574,0.6940418679549119,0.4030131826741996,0.6276198679299454,0.770967395967396,0.8142627099148838,0.6112994350282486,"[259, 207, 177, 115]",0.5918079025451614
23,128,64,3,2,2,0.2,0.0001,0.0001,62.13235294117647,80.1775147928994,78.96678966789668,62.61682242990653,0.5633074935400517,0.7562091503267971,0.6900311526479753,0.4166666666666668,0.6232271030720642,0.8149455337690632,0.8290943480195818,0.6324175824175824,"[255, 214, 182, 123]",0.5917543379521331
19,64,256,3,2,2,0.1,0.0001,0.001,66.72794117647058,83.19559228650138,86.75496688741721,79.38931297709924,0.5331610680447888,0.7942998760842626,0.8254985754985755,0.5821812596006144,0.6638386448463968,0.8446819496076001,0.8988298738298738,0.8091397849462366,"[269, 234, 217, 182]",0.5913667598813949
18,128,64,3,3,4,0.2,1e-05,0.0001,60.11029411764706,75.53516819571865,77.7327935222672,66.14583333333334,0.5762273901808787,0.7366013071895424,0.7085385878489324,0.4244186046511629,0.6071202985931667,0.7726034858387799,0.8129017124091016,0.6782945736434108,"[255, 203, 172, 121]",0.5912705935930154
24,64,256,4,2,4,0.2,0.0001,0.001,64.88970588235294,75.92067988668555,86.56716417910447,78.01724137931035,0.5374677002583976,0.7412935323383084,0.8127853881278538,0.5668316831683167,0.6550961814527706,0.7882980928689883,0.8923679060665363,0.7859735973597359,"[268, 219, 202, 164]",0.5904808010590973
15,64,128,4,2,2,0.0,1e-05,0.001,66.36029411764706,81.7174515235457,80.67796610169492,76.05042016806722,0.5366063738156762,0.7428214731585516,0.8120411160058735,0.5389718076285239,0.654837783519954,0.8260819808572618,0.8440213971050975,0.7492537313432835,"[267, 227, 201, 154]",0.5898558086648967
19,32,64,3,3,2,0.0,1e-05,0.001,63.41911764705882,80.8695652173913,83.87096774193549,81.62393162393163,0.5478036175710596,0.7305236270753508,0.795281582952816,0.6177446102819236,0.6383433821418317,0.8158258833546189,0.8827353772559253,0.8139303482587065,"[261, 219, 201, 168]",0.5896180053138151
9,128,256,2,2,4,0.1,1e-05,0.001,66.36029411764706,81.7174515235457,85.42372881355932,75.39682539682539,0.5366063738156758,0.7694235588972431,0.798245614035088,0.5794025157232705,0.6527275337352857,0.8304406850459483,0.8956975772765247,0.770440251572327,"[266, 228, 212, 170]",0.5889981825012969
54,32,256,3,2,4,0.1,1e-05,0.0001,61.21323529411765,79.57957957957959,78.8679245283019,67.46411483253588,0.563307493540052,0.7454068241469816,0.7322274881516591,0.4337016574585635,0.6168963537180591,0.8041885389326334,0.8282893252087565,0.6841620626151013,"[254, 211, 181, 131]",0.5888852838333755
17,128,64,2,3,4,0.0,0.0001,0.001,64.15441176470588,85.38681948424069,87.24832214765101,81.53846153846153,0.534883720930232,0.805243445692884,0.8200280112044818,0.6086309523809522,0.6537180591444158,0.8683416562630045,0.910904361744698,0.834077380952381,"[267, 238, 224, 194]",0.5883604648354046
18,32,128,2,4,2,0.0,0.0001,0.001,67.64705882352942,83.15217391304348,86.60130718954248,80.0,0.5219638242894056,0.801212121212121,0.7819444444444443,0.6347031963470319,0.6739592305483779,0.8505353535353536,0.8849900793650793,0.8188736681887367,"[275, 240, 219, 185]",0.5883026269443274
16,64,64,4,3,2,0.0,0.0001,0.001,66.36029411764706,80.33240997229917,85.17241379310346,76.51821862348179,0.5331610680447889,0.7350746268656715,0.7927927927927928,0.5941666666666666,0.6558713752512203,0.8128005804311775,0.8735199485199485,0.7849166666666666,"[268, 222, 200, 166]",0.588184258386785
20,32,64,4,2,4,0.0,0.0001,0.001,64.33823529411765,81.14285714285714,81.69014084507043,72.84482758620689,0.5417743324720069,0.7401774397972113,0.7790346907993965,0.5360134003350083,0.6396353718059145,0.817733417828475,0.8590174531351003,0.7324958123953099,"[263, 221, 199, 150]",0.5866517353477093
22,128,256,3,4,4,0.2,1e-05,0.001,65.80882352941177,73.18435754189943,75.95419847328245,73.36683417085426,0.5357450473729543,0.6887626262626265,0.6992063492063493,0.5302144249512669,0.6477749066896353,0.7626788720538721,0.7804875283446712,0.7393762183235867,"[264, 210, 171, 130]",0.5864577050520884
21,128,64,2,3,4,0.2,1e-05,0.0001,64.88970588235294,76.48725212464589,77.03703703703704,64.90384615384616,0.5366063738156764,0.7648922686945501,0.6967592592592593,0.4499999999999998,0.6456215905828309,0.7970743557245459,0.7993165784832451,0.6661111111111111,"[263, 216, 180, 128]",0.5860877445172359
18,32,256,4,3,2,0.0,1e-05,0.001,65.99264705882352,82.72980501392759,84.84848484848484,81.34920634920636,0.52885443583118,0.7702871410736578,0.8209064327485379,0.6103174603174601,0.6563020384725811,0.831034124011652,0.8923036758563074,0.8234126984126984,"[267, 228, 210, 181]",0.5857256013306981
19,128,64,4,3,2,0.2,0.0001,0.0001,61.21323529411765,81.08108108108108,81.11111111111111,62.10045662100456,0.5590008613264426,0.7790849673202614,0.7113636363636363,0.4219298245614035,0.6140109101349411,0.8363289760348585,0.8319047619047619,0.6396491228070176,"[255, 220, 190, 128]",0.5852159986453545
17,64,64,3,3,4,0.0,1e-05,0.001,67.64705882352942,79.8913043478261,87.41496598639455,82.87937743190662,0.5189491817398797,0.7591911764705882,0.8355072463768115,0.6496124031007751,0.6700401952339936,0.8124897875816994,0.9087784679089028,0.8345736434108527,"[272, 230, 215, 186]",0.5848947312456113
43,64,64,2,4,4,0.2,1e-05,0.0001,64.15441176470588,76.50429799426934,77.52808988764045,60.86956521739131,0.5434969853574506,0.7239382239382242,0.6912698412698414,0.4555555555555553,0.6324863623313235,0.7770806520806521,0.8175510204081633,0.6324074074074074,"[259, 210, 180, 120]",0.5846246579636937
21,128,128,2,2,4,0.1,0.0001,0.001,63.97058823529412,81.03448275862068,84.39716312056737,80.67226890756302,0.5340223944875108,0.7622641509433963,0.8229166666666663,0.5671406003159555,0.6457938558713753,0.8181865828092243,0.907748724489796,0.8140600315955765,"[265, 224, 211, 177]",0.5846137161661393
19,64,256,4,3,2,0.0,1e-05,0.001,68.19852941176471,82.74932614555256,84.69055374592834,84.23076923076923,0.5030146425495262,0.7604540023894862,0.8046218487394957,0.7015503875968992,0.6920901521676714,0.8304360812425329,0.8686474589835934,0.8516279069767441,"[279, 238, 215, 188]",0.5825957389570146
19,64,64,3,2,2,0.0,1e-05,0.001,64.70588235294117,83.23863636363636,86.68941979522185,78.74015748031496,0.5271317829457365,0.7731829573934836,0.8020378457059681,0.6189358372456965,0.6501866207292564,0.8399644945697576,0.9044187980869204,0.8071205007824724,"[266, 229, 213, 178]",0.5822282766711773
24,32,64,3,3,2,0.1,1e-05,0.001,62.86764705882353,80.4093567251462,75.27272727272727,71.01449275362319,0.5443583118001722,0.7259114583333331,0.7388888888888889,0.5028571428571429,0.6244329600918748,0.7953884548611111,0.7911224489795919,0.728,"[256, 210, 175, 135]",0.5816526528945415
14,128,64,4,2,4,0.2,1e-05,0.0001,59.55882352941176,78.70370370370371,76.07843137254902,54.123711340206185,0.5615848406546081,0.7204515272244357,0.691297208538588,0.3777120315581854,0.6032012632787824,0.7879039397963702,0.8001759324419424,0.5581854043392505,"[251, 203, 169, 101]",0.5816495993163823
22,128,64,3,4,4,0.0,1e-05,0.001,64.33823529411765,84.0,85.71428571428571,80.95238095238095,0.5202411714039623,0.7703703703703703,0.81980056980057,0.6098130841121493,0.6591013494114268,0.8454218106995884,0.8832112332112333,0.8227414330218068,"[270, 234, 214, 181]",0.5814963033040818
21,64,64,3,4,4,0.1,1e-05,0.001,64.15441176470588,80.80229226361033,75.88652482269504,77.57009345794393,0.5297157622739019,0.734848484848485,0.7424924924924924,0.5973684210526315,0.6428222796439851,0.8190761784511783,0.8152938652938653,0.7885964912280702,"[264, 222, 190, 154]",0.5808137249198215
41,64,128,2,2,4,0.2,1e-05,0.0001,60.66176470588235,80.60606060606061,77.44360902255639,66.01941747572816,0.5521102497846683,0.7580000000000001,0.6974723538704583,0.4640151515151514,0.6122882572494974,0.8203888888888888,0.7988264500112842,0.6865530303030304,"[250, 211, 176, 127]",0.5806442048973192
35,64,256,3,4,4,0.2,0.0001,0.0001,61.02941176470589,80.12048192771084,74.43609022556392,65.65656565656566,0.5546942291128337,0.7275132275132278,0.6864139020537128,0.4706439393939394,0.6086276198679299,0.8091380070546736,0.804829609568946,0.6737689393939393,"[252, 211, 176, 126]",0.5804107070028952
28,64,64,3,4,2,0.0,0.0001,0.0001,63.41911764705882,84.34782608695653,79.72508591065292,71.98275862068965,0.5366063738156762,0.7671854734111545,0.7574404761904763,0.5274914089347079,0.6301177146138386,0.8456009511456982,0.8320365646258503,0.7288659793814434,"[257, 224, 194, 148]",0.5796146411463762
15,64,256,4,4,4,0.0,1e-05,0.001,66.17647058823529,84.72222222222221,84.91803278688525,77.22007722007721,0.5202411714039621,0.7632575757575759,0.8166666666666665,0.6331775700934582,0.6534596612115992,0.8566813973063974,0.8903105590062111,0.7874610591900312,"[264, 230, 214, 176]",0.5792900714850381
12,64,64,2,3,2,0.0,0.0001,0.001,65.07352941176471,79.09604519774011,80.71428571428572,73.00884955752213,0.5185185185185186,0.72636815920398,0.7825112107623318,0.5438144329896906,0.6532443296009187,0.8024771973466004,0.8387251761691225,0.7359106529209621,"[268, 223, 194, 148]",0.5781362373092848
30,32,128,3,2,2,0.1,0.0001,0.001,63.23529411764706,82.26744186046511,84.09893992932862,72.26890756302521,0.5305770887166237,0.7437908496732027,0.7899224806201548,0.5277777777777777,0.6271892047085845,0.8192047930283224,0.8668826135105205,0.7348958333333332,"[255, 215, 192, 150]",0.5748521514204411
26,32,64,4,3,4,0.0,1e-05,0.001,65.625,78.15126050420169,87.09677419354838,78.60082304526749,0.5116279069767439,0.745318352059925,0.8202764976958524,0.6073170731707316,0.654794717197818,0.7902517686225552,0.907965766951942,0.7947967479674796,"[267, 217, 205, 168]",0.5744251589708743
14,32,256,2,2,4,0.0,1e-05,0.001,67.64705882352942,80.43478260869566,80.4054054054054,75.63025210084034,0.5047372954349699,0.7450617283950617,0.7743362831858406,0.605,0.6657766293425208,0.81011316872428,0.8495996628739991,0.7583333333333334,"[270, 226, 200, 158]",0.5741790646737235
25,32,256,4,3,2,0.1,0.0001,0.001,64.52205882352942,83.47578347578347,85.32423208191126,77.60000000000001,0.51937984496124,0.7620915032679739,0.8073394495412844,0.5845528455284553,0.6330462245190928,0.8324945533769064,0.90174748798602,0.7825203252032521,"[255, 218, 205, 166]",0.5706074491915785
26,32,256,4,3,4,0.2,0.0001,0.001,62.5,80.88235294117648,83.27272727272728,66.8122270742358,0.533161068044789,0.7353333333333335,0.787660256410256,0.4464912280701754,0.6128050531151306,0.8115888888888889,0.8787488553113553,0.6671052631578948,"[250, 208, 190, 134]",0.5702154550457471
24,64,256,4,2,4,0.1,1e-05,0.001,65.625,85.15406162464986,83.55263157894737,81.88976377952756,0.5099052540913003,0.8124207858048161,0.7900709219858156,0.6312893081761004,0.6442434682744761,0.8663709336713139,0.8745390070921986,0.8267295597484278,"[263, 235, 212, 181]",0.569256150479101
41,32,256,4,4,2,0.1,1e-05,0.0001,58.63970588235294,80.87774294670847,78.29457364341084,65.34653465346535,0.5426356589147284,0.7388663967611337,0.7308943089430896,0.4482109227871937,0.5930376112546655,0.8164080071974809,0.8245296167247386,0.6770244821092279,"[247, 205, 177, 127]",0.566718198617799
20,64,256,3,4,4,0.2,0.0001,0.001,63.60294117647059,81.21387283236994,83.98576512455516,78.38983050847457,0.5150732127476316,0.7230869001297013,0.8099688473520247,0.5946180555555556,0.6279643985070341,0.8164180717682663,0.8679016466399645,0.8043402777777776,"[257, 214, 192, 162]",0.5659440022714858
21,32,64,3,3,4,0.0,1e-05,0.001,63.97058823529412,81.89655172413794,86.31578947368422,82.11382113821138,0.5133505598621875,0.787467700258398,0.809734513274336,0.6267942583732056,0.6300315819695664,0.8445628768303186,0.8972713864306785,0.8326156299840511,"[258, 226, 209, 179]",0.5657374791892249
44,32,64,4,2,2,0.0,1e-05,0.0001,60.29411764705882,72.2560975609756,81.43459915611815,64.24870466321244,0.525409130060293,0.6740294511378847,0.7412280701754387,0.467871485943775,0.6025409130060292,0.7377063810798751,0.836578947368421,0.6596385542168675,"[249, 190, 166, 118]",0.561337798379104
50,32,64,4,3,4,0.0,0.0001,0.0001,60.84558823529412,77.34138972809667,82.8125,69.33962264150944,0.5288544358311803,0.6850340136054422,0.7582508250825085,0.5486891385767789,0.5969997128911858,0.7894444444444445,0.851956624233852,0.7099250936329587,"[245, 202, 178, 134]",0.5608647384934089
26,64,128,3,2,4,0.2,0.0001,0.001,62.86764705882353,80.99415204678363,85.5595667870036,75.9493670886076,0.5073212747631353,0.7362204724409447,0.8113207547169813,0.5581196581196581,0.6238300315819695,0.8137029746281715,0.8919979784366578,0.7688888888888887,"[254, 212, 195, 156]",0.5595754433247069
47,32,64,4,3,4,0.0,1e-05,0.0001,59.19117647058824,80.12422360248446,82.17054263565892,70.28301886792453,0.5279931093884581,0.7424242424242424,0.7613065326633167,0.4945652173913044,0.5886017800746483,0.7988406795224977,0.8797798516391483,0.7128623188405797,"[242, 199, 184, 138]",0.5566525281207879
40,32,128,2,4,2,0.2,0.0001,0.0001,57.35294117647059,74.03846153846155,70.995670995671,54.268292682926834,0.5357450473729545,0.6479944674965425,0.6226591760299625,0.3943661971830987,0.5769738730979039,0.7240087597971414,0.7537185660781165,0.562793427230047,"[241, 178, 142, 86]",0.5555956482612701
22,32,128,2,2,4,0.2,1e-05,0.001,60.47794117647059,77.81155015197568,81.25,68.26923076923077,0.516795865633075,0.7399193548387097,0.7839805825242718,0.478142076502732,0.6006172839506172,0.8054995519713262,0.8568885806749885,0.6903460837887068,"[248, 206, 183, 132]",0.5555626927946716
46,32,256,3,2,4,0.0,1e-05,0.0001,59.55882352941176,83.64197530864197,78.96678966789668,77.10280373831776,0.5271317829457365,0.7747933884297523,0.7315705128205127,0.525089605734767,0.5863192650014356,0.838234618916437,0.8535828754578755,0.7741935483870968,"[242, 208, 186, 147]",0.5551524157356656
61,32,128,2,3,2,0.1,1e-05,0.0001,60.11029411764706,79.51070336391437,76.15384615384615,61.11111111111112,0.5185185185185186,0.7387755102040812,0.703150912106136,0.45,0.5953631926500144,0.7977664399092971,0.8032219853115377,0.615686274509804,"[245, 201, 170, 112]",0.5542901684048437
23,128,64,2,4,4,0.1,1e-05,0.001,62.86764705882353,82.45614035087719,80.85106382978722,75.87719298245614,0.4995693367786391,0.763888888888889,0.7993827160493827,0.5367521367521366,0.6213752512202125,0.8382385361552027,0.8581238977072311,0.7543589743589744,"[252, 216, 195, 151]",0.5538543572379688
23,64,128,4,4,4,0.2,0.0001,0.0001,56.61764705882353,75.32467532467533,71.98275862068965,53.293413173652695,0.5340223944875108,0.6897759103641455,0.6594594594594596,0.3533333333333334,0.5727964398507033,0.7499416433239963,0.7684427284427284,0.5477777777777777,"[238, 185, 150, 87]",0.552730251551761
17,64,64,3,4,2,0.2,0.0001,0.001,60.29411764705882,76.52439024390245,78.88446215139442,75.25252525252525,0.5012919896640827,0.7226666666666667,0.7842639593908631,0.5094696969696969,0.6092736146999712,0.7620555555555556,0.8440053178631859,0.7528409090909091,"[250, 197, 176, 137]",0.5500332107578139
24,128,256,3,2,2,0.2,1e-05,0.001,63.41911764705882,77.68115942028986,77.98507462686567,67.46411483253588,0.4866494401378122,0.7285156249999999,0.7452380952380951,0.5151515151515151,0.6249497559575079,0.7841254340277777,0.7973015873015874,0.6937499999999999,"[256, 210, 176, 128]",0.5471962374915288
21,128,64,4,2,4,0.1,1e-05,0.0001,60.11029411764706,84.70948012232415,81.58844765342961,76.54867256637168,0.5055986218776917,0.7957650273224042,0.7586477987421382,0.5616319444444445,0.5955785242606948,0.8492600182149362,0.8748203054806829,0.7789930555555556,"[244, 212, 192, 155]",0.5469123331194053
20,32,64,4,3,2,0.2,0.0001,0.001,59.00735294117647,71.33956386292834,73.7991266375546,59.171597633136095,0.5150732127476312,0.6460055096418729,0.7170329670329672,0.4087837837837839,0.5828308929084122,0.7149334251606979,0.7768445839874412,0.6109234234234234,"[242, 182, 148, 96]",0.5468612039109265
23,32,128,2,2,4,0.2,0.0001,0.001,58.63970588235294,77.74294670846395,84.67741935483872,70.47619047619048,0.5099052540913006,0.7565157750342936,0.7291666666666667,0.4942857142857144,0.5884295147861038,0.7962848651120257,0.8539285714285715,0.7194285714285714,"[243, 200, 175, 134]",0.5463603807398356
22,32,256,4,3,2,0.2,1e-05,0.001,60.84558823529412,79.7583081570997,79.92424242424242,66.35071090047393,0.5004306632213609,0.7442176870748299,0.7459546925566343,0.4856321839080458,0.5948463967843812,0.8207596371882084,0.8162390198797966,0.6792145593869732,"[245, 206, 174, 125]",0.5435690890049028
17,64,64,3,3,4,0.1,1e-05,0.001,59.74264705882353,77.84615384615384,83.399209486166,71.09004739336493,0.4952627045650301,0.7244623655913979,0.7704248366013069,0.5404896421845574,0.5994975595750789,0.7970990143369177,0.8478349673202615,0.7278719397363466,"[248, 204, 177, 134]",0.5424179018198089
40,32,128,4,2,4,0.1,1e-05,0.0001,56.98529411764706,83.54838709677419,71.04247104247105,63.04347826086957,0.5193798449612406,0.7720797720797723,0.6650082918739636,0.4094650205761318,0.5659919609532011,0.8382597340930674,0.7615849324804549,0.6496913580246914,"[234, 201, 162, 112]",0.5416850066075053
42,32,64,3,2,4,0.1,0.0001,0.0001,56.06617647058824,74.42622950819671,79.29515418502203,57.77777777777777,0.5254091300602929,0.7083333333333334,0.712707182320442,0.3668763102725367,0.5550100488084984,0.7558069923371646,0.8426466719284399,0.5917190775681342,"[232, 181, 159, 99]",0.5398040920090096
19,64,64,4,3,2,0.2,1e-05,0.0001,57.53676470588235,72.20447284345049,70.35398230088495,46.540880503144656,0.5142118863049097,0.6574468085106381,0.6468926553672315,0.3546099290780143,0.5662934252081538,0.7282151300236407,0.7552865213882163,0.4929078014184397,"[235, 177, 141, 72]",0.5389974621607078
14,64,64,3,4,2,0.1,1e-05,0.001,59.55882352941176,84.5679012345679,80.65693430656934,74.2081447963801,0.4944013781223086,0.7795918367346938,0.757142857142857,0.5376344086021503,0.5910565604364053,0.8425736961451247,0.8586678004535148,0.7356630824372759,"[245, 210, 186, 142]",0.538425613093775
16,64,64,4,2,4,0.2,0.0001,0.001,60.11029411764706,80.1223241590214,83.58778625954199,59.3607305936073,0.490956072351421,0.7674897119341563,0.7758620689655171,0.4548802946593001,0.5936405397645708,0.8121284865112026,0.8538001407459536,0.6125230202578269,"[243, 203, 181, 120]",0.5374374666776519
21,32,256,3,3,2,0.2,1e-05,0.001,59.19117647058824,81.36645962732919,83.96946564885496,68.63636363636364,0.4995693367786393,0.7482710926694326,0.7954545454545453,0.4559925093632958,0.5787826586276198,0.8056131857999078,0.8702741702741703,0.6892322097378277,"[241, 198, 178, 131]",0.5362665811188044
15,128,128,2,2,4,0.1,1e-05,0.001,60.11029411764706,83.18042813455658,81.25,78.73303167420815,0.4849267872523685,0.7840755735492578,0.7885220125786164,0.6044905008635578,0.5976887740453631,0.8373256860098964,0.872461814914645,0.805699481865285,"[247, 212, 193, 162]",0.5354353056355464
46,32,128,2,4,2,0.2,1e-05,0.0001,54.59558823529412,77.77777777777779,70.56277056277057,47.85276073619632,0.5133505598621879,0.6991341991341992,0.6141304347826086,0.342528735632184,0.5530289979902382,0.7753126503126502,0.7550854037267081,0.4896551724137931,"[231, 184, 145, 76]",0.5324515903325325
34,32,128,3,4,2,0.2,0.0001,0.0001,55.51470588235294,72.51655629139073,70.31963470319634,53.24675324675325,0.4944013781223084,0.6954022988505746,0.6123595505617979,0.3625304136253042,0.5609532012632786,0.7465876436781609,0.7351257356875334,0.5504866180048662,"[232, 178, 137, 79]",0.5255788740276218
17,128,64,3,4,4,0.1,1e-05,0.001,58.08823529411765,76.58227848101265,78.51239669421489,72.10526315789474,0.4823428079242031,0.71875,0.68566493955095,0.5345911949685532,0.5761125466551823,0.7816550925925926,0.7961386627189736,0.739412997903564,"[240, 193, 159, 124]",0.5250740944939545
35,32,64,3,2,4,0.1,1e-05,0.0001,52.94117647058824,72.22222222222221,72.11538461538461,53.333333333333336,0.5107665805340222,0.6771300448430492,0.6577380952380955,0.3308457711442786,0.534682744760264,0.7351145989038366,0.7620181405895692,0.5516169154228856,"[223, 168, 134, 78]",0.5224511042366791
47,32,64,2,4,2,0.2,0.0001,0.0001,52.38970588235294,74.73684210526315,74.17840375586854,50.63291139240506,0.4987080103359174,0.7046130952380952,0.5790960451977402,0.3465227817745803,0.546683893195521,0.7600694444444445,0.7583804143126178,0.5035971223021583,"[224, 177, 139, 74]",0.5215950797729367
