n_estimators,max_depth,min_samples_split,min_samples_leaf,class_weight,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
50,20,5,2,balanced,0.25108225108225085,0.4371069182389938,0.6137071651090342,0.38967136150234744,0.5031478045763761,0.4846698113207547,0.6386292834890966,0.3967136150234742,"[212, 107, 71, 31]"
500,40,2,1,balanced,0.3593073593073589,0.5125,0.6514161220043573,0.6525423728813559,0.5850711193568338,0.6163194444444444,0.7335511982570807,0.7203389830508474,"[240, 153, 118, 89]"
50,40,2,1,None,0.3852813852813853,0.5191040843214757,0.6614255765199162,0.5487804878048781,0.6268274582560297,0.6138998682476943,0.7426624737945493,0.6558265582655826,"[253, 159, 123, 82]"
100,40,5,2,balanced,0.28571428571428564,0.48927392739273934,0.576271186440678,0.4959349593495935,0.48731601731601726,0.5674917491749175,0.6652542372881356,0.5609756097560976,"[202, 118, 82, 49]"
500,20,2,2,None,0.34199134199134185,0.4831223628691984,0.6252955082742316,0.5115511551155116,0.5794619666048239,0.5777074542897328,0.6767139479905437,0.5808580858085809,"[237, 141, 101, 60]"
500,None,2,1,balanced,0.3636363636363635,0.4945799457994581,0.670045045045045,0.5914454277286135,0.6024860853432281,0.5850147819660014,0.7184684684684685,0.6887905604719764,"[246, 148, 113, 82]"
500,None,2,2,balanced,0.3038961038961038,0.43150684931506844,0.5812324929971988,0.510548523206751,0.536252319109462,0.5177321156773211,0.6400560224089635,0.529535864978903,"[219, 119, 79, 45]"
50,20,2,1,None,0.3800865800865799,0.5121951219512195,0.6090146750524109,0.5402298850574713,0.6051453308596166,0.6184281842818428,0.6925576519916143,0.6077586206896551,"[246, 159, 116, 72]"
100,20,5,2,None,0.3593073593073592,0.4597222222222221,0.5265700483091788,0.5340909090909091,0.5794495980210266,0.5600694444444445,0.6140096618357487,0.6022727272727273,"[240, 138, 88, 55]"
100,40,5,2,None,0.3619047619047614,0.4889807162534435,0.6326530612244899,0.42718446601941756,0.5877118119975264,0.5943526170798897,0.6570294784580497,0.5145631067961165,"[242, 147, 103, 56]"
50,None,2,2,balanced,0.30129870129870107,0.5007610350076105,0.5521628498727736,0.44715447154471544,0.5301546072974644,0.5673515981735159,0.5947837150127225,0.5365853658536586,"[219, 131, 82, 45]"
500,None,5,1,None,0.3549783549783547,0.4986449864498646,0.5688888888888889,0.49494949494949503,0.5988002473716758,0.586720867208672,0.6338888888888888,0.5740740740740741,"[246, 150, 99, 59]"
500,20,2,1,None,0.40606060606060607,0.4719029374201789,0.5729847494553376,0.5560747663551403,0.6366233766233766,0.572286079182631,0.6770152505446624,0.6292834890965732,"[261, 153, 107, 71]"
500,20,5,1,balanced,0.2831168831168829,0.44961240310077527,0.563768115942029,0.3949771689497717,0.5201855287569572,0.507170542635659,0.5802898550724638,0.4315068493150685,"[215, 115, 73, 34]"
