#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
26,128,64,3,2,64,64,0.0,1e-05,0.001,0.3485477178423236,0.6826666666666668,0.7668393782383418,0.6696969696969698,0.5008644536652835,0.7686666666666666,0.844559585492228,0.8232323232323233,"[250, 193, 165, 137]",0.4110493541987427
36,32,128,3,3,128,128,0.1,1e-05,0.001,0.3409405255878284,0.6271753681392235,0.7482993197278912,0.6787878787878788,0.5010373443983402,0.7871485943775101,0.8222789115646258,0.7656565656565657,"[249, 196, 165, 128]",0.40576823127454903
44,32,64,4,2,64,128,0.2,0.0001,0.001,0.3291839557399723,0.5752269779507133,0.7951582867783984,0.6485042735042735,0.5212655601659751,0.6926070038910506,0.856610800744879,0.767094017094017,"[257, 179, 156, 121]",0.4035330866257436
24,128,64,2,3,64,128,0.0,1e-05,0.001,0.3402489626556016,0.66734693877551,0.7053872053872053,0.6242236024844721,0.4937759336099585,0.8040816326530612,0.7988215488215489,0.7298136645962734,"[245, 198, 161, 119]",0.4028818562787721
74,64,64,3,3,64,128,0.2,0.0001,0.001,0.3457814661134163,0.5773049645390071,0.75,0.6161971830985915,0.4764868603042876,0.7457446808510638,0.7935606060606062,0.7640845070422535,"[235, 176, 142, 109]",0.40074588755617124
42,32,128,4,3,128,128,0.2,1e-05,0.001,0.3278008298755189,0.5979591836734692,0.7316384180790959,0.6219239373601789,0.4963692946058091,0.717687074829932,0.8258003766478342,0.7181208053691275,"[245, 177, 149, 107]",0.39484631112759155
63,32,64,3,2,128,64,0.1,0.0001,0.001,0.3264177040110649,0.6168032786885247,0.7312734082397004,0.6048565121412803,0.4899723374827109,0.7264344262295082,0.8380149812734083,0.7086092715231789,"[244, 178, 151, 109]",0.3918118480166701
32,32,128,4,3,128,64,0.0,1e-05,0.001,0.3271092669432918,0.5850480109739369,0.7065868263473053,0.5438596491228069,0.4884163208852006,0.6872427983539094,0.785429141716567,0.6616541353383458,"[243, 167, 133, 89]",0.39180991270502413
57,64,128,4,3,128,128,0.1,0.0001,0.001,0.3160442600276625,0.5779569892473118,0.734313725490196,0.6119402985074627,0.4991355463347164,0.6814516129032258,0.7803921568627452,0.7649253731343284,"[248, 170, 134, 103]",0.3870285381547663
36,128,128,4,2,128,64,0.0,0.0001,0.001,0.3167358229598893,0.6449864498644986,0.7508865248226948,0.665625,0.4955048409405255,0.7591463414634146,0.8368794326241136,0.7520833333333334,"[246, 188, 160, 122]",0.38644736849852823
30,64,64,3,3,64,128,0.1,1e-05,0.001,0.318118948824343,0.6494252873563218,0.7456140350877192,0.6103448275862067,0.4680152143845089,0.7349137931034483,0.8343079922027291,0.7735632183908046,"[232, 171, 145, 114]",0.37877633361227026
33,32,128,3,3,64,128,0.2,1e-05,0.001,0.3084370677731671,0.6002766251728907,0.7641325536062379,0.5925925925925926,0.4858229598893499,0.7074688796680498,0.831384015594542,0.7291666666666666,"[241, 171, 144, 105]",0.37732179383656933
33,64,128,2,3,64,128,0.1,1e-05,0.001,0.3098201936376211,0.6176470588235295,0.7417153996101363,0.65625,0.4783886583679115,0.7163865546218487,0.8304093567251462,0.7731481481481483,"[238, 171, 144, 113]",0.37607917341315966
46,64,64,3,3,64,128,0.0,0.0001,0.001,0.2987551867219915,0.5420168067226891,0.7489451476793247,0.6330749354005167,0.4795988934993084,0.6617647058823529,0.8016877637130801,0.7545219638242894,"[238, 158, 129, 99]",0.368168319843094
38,32,64,4,3,128,64,0.0,1e-05,0.001,0.2904564315352695,0.6579301075268817,0.7548500881834215,0.6361655773420479,0.4984439834024896,0.7567204301075269,0.8042328042328042,0.6949891067538126,"[248, 189, 153, 108]",0.36703304497750694
47,64,64,4,3,64,64,0.1,1e-05,0.001,0.2869986168741357,0.6312500000000001,0.7383612662942272,0.6586206896551724,0.48634163208852,0.736111111111111,0.7979515828677839,0.767816091954023,"[240, 179, 145, 113]",0.3609779160594426
59,128,64,3,3,64,128,0.2,0.0001,0.001,0.2939142461964039,0.5610119047619048,0.7164502164502164,0.5630252100840336,0.4529737206085753,0.6808035714285714,0.7662337662337663,0.7058823529411765,"[224, 154, 119, 84]",0.3565070949234158
86,64,128,3,3,64,64,0.2,0.0001,0.001,0.2876901798063623,0.5931586608442504,0.7181818181818181,0.6174242424242424,0.4649031811894882,0.7183406113537117,0.7868686868686869,0.7222222222222222,"[229, 165, 132, 97]",0.3554325263033808
56,64,128,4,3,64,64,0.0,0.0001,0.001,0.2987551867219917,0.5540123456790123,0.7527233115468408,0.623015873015873,0.434820193637621,0.7083333333333334,0.818082788671024,0.7341269841269841,"[216, 153, 126, 94]",0.3541688873937351
68,128,64,3,3,64,64,0.2,0.0001,0.001,0.285615491009682,0.5560407569141192,0.6843267108167771,0.6712538226299694,0.4640387275242046,0.6593886462882096,0.7064017660044151,0.8241590214067278,"[229, 151, 109, 91]",0.3535940857333885
46,128,128,4,3,128,64,0.0,0.0001,0.001,0.280774550484094,0.6225071225071225,0.696360153256705,0.6717171717171717,0.4725103734439834,0.7421652421652422,0.742337164750958,0.744949494949495,"[234, 174, 132, 100]",0.3522409210342111
55,128,64,4,3,64,64,0.0,0.0001,0.001,0.289764868603043,0.5912518853695324,0.6811111111111111,0.5555555555555557,0.4457123098201936,0.6764705882352942,0.7444444444444445,0.7134502923976609,"[221, 150, 114, 82]",0.3512053743576139
86,64,64,3,3,64,64,0.2,0.0001,0.001,0.26417704011065,0.5776699029126212,0.6725352112676056,0.5637254901960784,0.4189142461964038,0.6868932038834952,0.7089201877934272,0.6748366013071895,"[206, 142, 102, 70]",0.32401972573429766
92,128,64,4,3,128,64,0.2,0.0001,0.001,0.2468879668049793,0.5891089108910891,0.6666666666666665,0.6144781144781144,0.4145919778699861,0.6831683168316832,0.7053140096618357,0.7777777777777778,"[202, 138, 99, 77]",0.3094811000514063
78,32,128,3,3,128,128,0.2,0.0001,0.001,0.2316735822959889,0.5857371794871794,0.6909975669099757,0.5792079207920792,0.4178769017980636,0.65625,0.7274939172749392,0.6419141914191419,"[208, 137, 101, 66]",0.29808626479074
122,32,64,4,3,128,64,0.2,0.0001,0.001,0.2302904564315353,0.5680628272251309,0.5940860215053764,0.4819277108433735,0.3896957123098201,0.6492146596858639,0.6599462365591398,0.6024096385542169,"[191, 124, 83, 50]",0.28950066302101535
53,32,64,2,3,128,64,0.1,0.0001,0.001,0.1867219917012448,0.2592592592592592,0.4791666666666667,0.391304347826087,0.1843015214384508,0.5277777777777778,0.4791666666666667,0.6521739130434783,"[90, 48, 23, 15]",0.18550386128008095
