#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
68,64,64,2,3,4,0.2,1e-05,0.0001,0.3593073593073592,0.6254681647940074,0.6960784313725491,0.3545454545454545,0.4264069264069264,0.748689138576779,0.768014705882353,0.4818181818181818,"[178, 136, 110, 56]",0.3899920098267205
22,128,256,2,4,4,0.2,0.0001,0.001,0.3506493506493507,0.5956284153005466,0.708955223880597,0.5756172839506173,0.4392640692640693,0.716575591985428,0.7716417910447761,0.6967592592592593,"[183, 134, 108, 77]",0.3899861852401997
20,64,256,2,3,4,0.2,0.0001,0.001,0.3558441558441561,0.5990740740740743,0.7174479166666667,0.5015873015873016,0.4296103896103895,0.6940740740740741,0.8020833333333333,0.6619047619047619,"[180, 128, 105, 74]",0.389263382120525
27,128,256,2,3,4,0.1,1e-05,0.0001,0.3376623376623376,0.6364421416234888,0.7463768115942025,0.5652173913043478,0.4584848484848485,0.7094991364421417,0.7927536231884058,0.7101449275362318,"[193, 138, 115, 86]",0.3889056406048413
49,64,64,2,3,4,0.0,1e-05,0.0001,0.3419913419913421,0.6878306878306878,0.7510964912280703,0.5067750677506776,0.4460173160173159,0.7835978835978835,0.7751096491228071,0.6686991869918699,"[189, 152, 123, 88]",0.3871380318119867
12,128,128,2,4,2,0.0,0.0001,0.001,0.3471861471861471,0.6293260473588345,0.7494089834515366,0.5128205128205129,0.4330735930735931,0.7510018214936248,0.7764775413711585,0.6666666666666666,"[183, 141, 117, 81]",0.38540282028963785
31,128,128,4,2,4,0.1,0.0001,0.0001,0.348917748917749,0.6135940409683428,0.7545219638242894,0.4363636363636364,0.425974025974026,0.7147113594040968,0.8135658914728683,0.5712121212121213,"[179, 129, 110, 67]",0.3836145976928101
32,128,64,4,4,2,0.2,1e-05,0.0001,0.3393939393939397,0.6201117318435754,0.7047244094488189,0.4031746031746031,0.4335064935064935,0.7013035381750465,0.7774278215223098,0.5190476190476191,"[179, 127, 105, 58]",0.38072038860657675
24,128,128,2,3,4,0.1,0.0001,0.0001,0.322943722943723,0.6146384479717814,0.7462121212121212,0.5062305295950156,0.4556277056277056,0.6811287477954144,0.7587121212121213,0.616822429906542,"[189, 132, 107, 70]",0.3779797257695507
37,128,64,4,3,4,0.0,0.0001,0.001,0.3238095238095237,0.5532286212914483,0.7073490813648294,0.5729166666666667,0.4537229437229437,0.6429319371727749,0.7303149606299213,0.6822916666666666,"[191, 127, 96, 68]",0.3779129913754934
27,128,256,2,2,4,0.0,0.0001,0.0001,0.3264069264069262,0.6225749559082894,0.7678571428571429,0.6486111111111111,0.4482683982683983,0.7253968253968254,0.8177380952380953,0.7729166666666667,"[189, 140, 120, 95]",0.37775286090457916
36,128,64,2,4,4,0.1,0.0001,0.0001,0.3290043290043289,0.6565934065934067,0.7727272727272726,0.5156695156695156,0.4329437229437228,0.7148351648351648,0.8325757575757576,0.6431623931623932,"[182, 132, 117, 78]",0.3738846990934939
9,128,64,2,3,2,0.0,0.0001,0.001,0.3307359307359307,0.6374764595103578,0.7323232323232323,0.5357142857142858,0.4241125541125541,0.7323917137476459,0.8114898989898991,0.6227678571428571,"[177, 132, 112, 77]",0.3716487828663088
22,128,64,2,4,2,0.2,0.0001,0.001,0.3246753246753245,0.5631868131868132,0.610632183908046,0.469879518072289,0.4259740259740259,0.6197802197802198,0.6844827586206897,0.6144578313253012,"[182, 116, 83, 56]",0.3684896418460431
36,128,64,2,2,2,0.2,1e-05,0.0001,0.3367965367965368,0.5662768031189083,0.6709039548022598,0.3611111111111112,0.4030735930735931,0.684990253411306,0.7159604519774011,0.4814814814814814,"[171, 118, 90, 48]",0.3669665384252009
11,64,256,2,4,2,0.0,0.0001,0.001,0.3251082251082249,0.638733705772812,0.7857142857142857,0.5056980056980057,0.41995670995671,0.731657355679702,0.8288220551378447,0.6346153846153846,"[179, 133, 117, 79]",0.3664952520800524
43,64,256,2,4,4,0.1,0.0001,0.0001,0.3177489177489178,0.5574074074074074,0.7586206896551724,0.4704861111111111,0.4321645021645022,0.6357407407407407,0.7711206896551724,0.5885416666666666,"[180, 116, 96, 60]",0.36622841839028414
19,64,128,2,3,2,0.2,0.0001,0.001,0.3290043290043291,0.6774509803921569,0.7330827067669174,0.5339506172839507,0.4092207792207792,0.772156862745098,0.7582706766917294,0.6805555555555556,"[170, 133, 108, 76]",0.36475434493378556
14,64,64,2,2,4,0.1,1e-05,0.001,0.3229437229437229,0.5823529411764706,0.7203389830508474,0.5295138888888888,0.41004329004329,0.6766666666666665,0.7742937853107346,0.65625,"[170, 118, 96, 67]",0.361318561743792
47,64,128,4,2,4,0.0,0.0001,0.0001,0.3246753246753247,0.5901162790697673,0.7717086834733894,0.5705128205128205,0.4054978354978354,0.6714147286821704,0.8560224089635855,0.7211538461538461,"[172, 119, 104, 78]",0.36061347794317494
29,128,128,2,2,2,0.1,0.0001,0.0001,0.3151515151515151,0.5872549019607841,0.7054597701149423,0.5071684587813621,0.4081818181818181,0.6672549019607843,0.7405172413793104,0.6397849462365591,"[170, 116, 93, 61]",0.35568419849944777
49,64,64,4,3,2,0.0,1e-05,0.0001,0.308225108225108,0.6207865168539327,0.7976190476190478,0.5482866043613708,0.4178787878787879,0.6887640449438202,0.821031746031746,0.6588785046728972,"[178, 126, 107, 78]",0.35477218979275843
55,64,256,4,4,4,0.2,0.0001,0.0001,0.3212121212121213,0.5912698412698412,0.6924242424242424,0.3782771535580524,0.3944155844155844,0.6507936507936508,0.7863636363636364,0.5337078651685393,"[168, 110, 89, 52]",0.3540697642445874
24,128,64,4,2,2,0.2,1e-05,0.0001,0.3090909090909092,0.5876685934489402,0.6859504132231405,0.3936170212765957,0.4134632034632035,0.6915221579961464,0.7161157024793389,0.4787234042553192,"[173, 121, 94, 49]",0.353738814058747
13,128,64,2,3,4,0.1,1e-05,0.001,0.3082251082251082,0.6920077972709552,0.780701754385965,0.5140056022408964,0.4088311688311687,0.7610136452241715,0.843609022556391,0.657563025210084,"[171, 133, 119, 82]",0.35147040836487825
27,64,64,4,3,4,0.1,1e-05,0.001,0.3064935064935065,0.6158536585365852,0.717948717948718,0.528673835125448,0.3871428571428572,0.7038617886178861,0.7534188034188035,0.689068100358423,"[164, 117, 93, 67]",0.3421296172466366
19,128,128,4,2,2,0.2,0.0001,0.0001,0.3047619047619048,0.6076604554865425,0.6902654867256637,0.2695035460992908,0.3888744588744589,0.6890269151138717,0.7853982300884956,0.3705673758865248,"[161, 113, 94, 38]",0.3417183037478863
23,64,64,4,2,4,0.0,0.0001,0.001,0.2753246753246752,0.5761078998073219,0.6860119047619048,0.5059523809523808,0.4187445887445888,0.636223506743738,0.6836309523809525,0.6011904761904762,"[173, 112, 84, 52]",0.33221675100300424
47,64,128,4,3,4,0.2,0.0001,0.0001,0.2961038961038961,0.5096153846153847,0.6227106227106227,0.3656716417910448,0.3654978354978355,0.5668803418803419,0.6862637362637363,0.4751243781094528,"[156, 91, 67, 35]",0.3271615775443558
31,64,64,4,2,2,0.1,1e-05,0.001,0.2761904761904761,0.6454545454545455,0.7041666666666665,0.5698924731182796,0.3911255411255411,0.7125252525252525,0.7370833333333333,0.696236559139785,"[165, 120, 93, 68]",0.3237600976167307
29,128,128,4,3,4,0.1,1e-05,0.001,0.2683982683982686,0.4325153374233129,0.6069958847736625,0.4519230769230769,0.3860173160173161,0.4905930470347648,0.595679012345679,0.5961538461538461,"[163, 81, 52, 33]",0.31663787250213143
25,64,128,4,2,2,0.2,1e-05,0.001,0.2259740259740259,0.5050200803212851,0.5700000000000001,0.3181818181818182,0.3981385281385281,0.5973895582329317,0.625,0.3181818181818182,"[166, 100, 66, 24]",0.28831006684929134
54,64,256,4,3,2,0.2,0.0001,0.001,0.2164502164502163,0.5192307692307694,0.593632958801498,0.3333333333333333,0.3073160173160172,0.6766666666666666,0.6095505617977528,0.3333333333333333,"[130, 89, 57, 21]",0.25400117143236395
24,128,128,4,3,4,0.2,1e-05,0.001,0.2069264069264069,0.5807692307692307,0.5091575091575092,0.3627450980392157,0.3137229437229437,0.6958974358974359,0.4994505494505495,0.3888888888888889,"[130, 91, 51, 22]",0.2493715258993383
21,128,64,4,2,2,0.1,1e-05,0.001,0.1904761904761904,0.3617886178861789,0.4166666666666666,0.4166666666666667,0.2870995670995671,0.3631436314363143,0.6413043478260869,0.4166666666666667,"[123, 46, 30, 14]",0.22901343278428118
15,128,64,4,2,2,0.2,1e-05,0.001,0.1385281385281385,0.4501718213058419,0.4583333333333332,0.2096774193548387,0.24004329004329,0.4329896907216495,0.7045454545454546,0.2903225806451613,"[97, 44, 31, 10]",0.17567490637816535
