n_estimators,max_depth,min_samples_split,min_samples_leaf,class_weight,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
50,20,5,1,None,0.3727524204702628,0.5331161780673181,0.5786324786324787,0.4292929292929293,0.6233575380359614,0.6257871878393051,0.658119658119658,0.5757575757575758,"[307, 195, 132, 77]",0.4665308867501632
500,40,5,1,None,0.3748271092669433,0.5572057205720572,0.6194968553459121,0.5252192982456141,0.616441908713693,0.6866336633663367,0.7024371069182389,0.6217105263157895,"[303, 212, 152, 95]",0.4661885612945971
50,40,2,1,None,0.3672199170124478,0.5632368703108251,0.6555023923444976,0.6103896103896104,0.6308782849239282,0.6658628081457664,0.7208931419457735,0.722943722943723,"[311, 209, 154, 114]",0.46422500508519754
100,20,2,2,None,0.3561549100968187,0.4925925925925926,0.5771276595744682,0.4893333333333333,0.6364107883817427,0.5904761904761905,0.6560283687943262,0.572,"[315, 188, 125, 72]",0.4567170263251663
50,None,5,2,None,0.3686030428769017,0.5118243243243243,0.637719298245614,0.5291375291375292,0.5990663900414938,0.634009009009009,0.7315789473684211,0.6468531468531469,"[296, 190, 143, 94]",0.45639076061049294
500,40,5,2,None,0.3568464730290457,0.512325830653805,0.6231155778894473,0.486013986013986,0.6320020746887967,0.627491961414791,0.6993299832495812,0.5454545454545454,"[311, 199, 143, 78]",0.4561420691171174
500,20,5,2,None,0.359612724757953,0.4923995656894679,0.613157894736842,0.5391414141414141,0.6222337482710926,0.6112920738327904,0.675438596491228,0.6515151515151515,"[307, 190, 132, 86]",0.45580073830036016
100,40,5,2,None,0.3575380359612722,0.4956709956709957,0.6219298245614034,0.5197530864197532,0.6243948824343016,0.6083333333333334,0.693859649122807,0.6148148148148148,"[308, 190, 135, 83]",0.4547050327930751
500,20,5,1,None,0.3603042876901801,0.4994499449944994,0.5758377425044091,0.5264550264550265,0.6126383125864453,0.6099559955995599,0.6499118165784832,0.6388888888888888,"[303, 189, 126, 81]",0.45374970890454114
500,None,5,2,None,0.3568464730290455,0.4577850877192983,0.6561904761904763,0.5090439276485789,0.6194674965421855,0.5671600877192983,0.7161904761904762,0.6434108527131783,"[304, 175, 129, 84]",0.4528354570083479
500,None,2,2,None,0.3644536652835409,0.5,0.5942028985507247,0.4987277353689568,0.5952627939142461,0.6187641723356009,0.6965579710144927,0.6030534351145038,"[294, 184, 131, 80]",0.45210375412402487
100,20,5,2,None,0.3561549100968187,0.4846491228070175,0.5301318267419963,0.4911504424778761,0.6143672199170125,0.5734100877192982,0.6242937853107345,0.6106194690265486,"[304, 177, 113, 70]",0.4509117210400091
500,None,5,1,None,0.3568464730290454,0.5142543859649125,0.6323283082077052,0.5059952038369305,0.6122060857538036,0.6488486842105263,0.6867671691792295,0.5863309352517986,"[304, 199, 139, 84]",0.4508807710957538
100,40,5,1,None,0.3575380359612725,0.5155555555555554,0.6258680555555557,0.4818840579710146,0.6087482710926695,0.6338888888888888,0.7074652777777777,0.5905797101449275,"[300, 192, 138, 83]",0.4504889692680767
500,20,2,2,None,0.3540802213001381,0.5149006622516558,0.5977312390924955,0.5193236714975845,0.6147130013831259,0.6253863134657837,0.6980802792321116,0.6014492753623188,"[302, 191, 138, 83]",0.4493378163050384
50,20,5,2,None,0.356154910096819,0.4577777777777778,0.6598837209302325,0.4910256410256411,0.6066735822959889,0.5658333333333333,0.7403100775193798,0.5884615384615385,"[300, 172, 130, 78]",0.4488229770263019
50,None,2,2,None,0.3603042876901801,0.517123287671233,0.5886524822695034,0.4824561403508772,0.5897302904564315,0.6378424657534246,0.6879432624113474,0.5902255639097744,"[292, 188, 133, 79]",0.44731498646449647
50,20,2,2,None,0.3533886583679111,0.528813559322034,0.5671902268760908,0.5787401574803149,0.595954356846473,0.6406779661016949,0.6483420593368238,0.6929133858267716,"[295, 191, 127, 88]",0.4436826462918194
100,None,5,2,None,0.3506224066390047,0.4804250559284116,0.68,0.4779411764705882,0.6032157676348547,0.5805369127516778,0.7619047619047618,0.5882352941176471,"[298, 175, 136, 81]",0.44347347354123134
500,None,2,1,balanced,0.3423236514522822,0.5394736842105263,0.616580310880829,0.5961070559610706,0.6184301521438451,0.6288377192982457,0.6960276338514679,0.718978102189781,"[304, 193, 137, 99]",0.4407024298163805
100,40,2,2,balanced,0.33402489626556,0.4622747747747747,0.567251461988304,0.4629629629629629,0.5967323651452282,0.5701013513513513,0.615009746588694,0.5555555555555556,"[296, 171, 108, 60]",0.42830386531460224
50,40,5,1,balanced,0.326417704011065,0.4654605263157895,0.5920542635658914,0.5114942528735632,0.6156639004149378,0.5600328947368421,0.6501937984496123,0.603448275862069,"[304, 172, 116, 71]",0.42663734409374293
500,40,5,1,balanced,0.3174273858921159,0.5150987224157956,0.6005747126436782,0.4425287356321838,0.5810857538035962,0.6004645760743322,0.6513409961685823,0.5646551724137931,"[287, 174, 116, 66]",0.4105728089218403
500,None,2,2,balanced,0.3132780082987549,0.4753722794959907,0.5662768031189085,0.4939393939393939,0.5867047026279392,0.5742840778923254,0.6276803118908382,0.5727272727272728,"[291, 171, 110, 63]",0.40845602580417834
100,None,5,1,balanced,0.3146611341632087,0.4988385598141695,0.6276803118908383,0.515406162464986,0.5818637621023514,0.5850754936120789,0.6773879142300194,0.6358543417366946,"[287, 171, 119, 76]",0.4084435626366904
100,None,5,2,balanced,0.3146611341632087,0.4500580720092916,0.6125265392781316,0.4852507374631268,0.5815179806362378,0.5290940766550523,0.692144373673036,0.5575221238938053,"[287, 157, 113, 65]",0.4083583388667706
500,None,5,2,balanced,0.3098201936376207,0.475287356321839,0.5325203252032521,0.4052287581699346,0.5872233748271092,0.5566091954022988,0.6067073170731707,0.4852941176470588,"[290, 164, 102, 50]",0.4056294835463733
50,None,5,1,balanced,0.3098201936376208,0.5040935672514619,0.5866666666666666,0.4942028985507246,0.5765905947441217,0.6008771929824561,0.6361904761904762,0.6,"[285, 175, 115, 69]",0.40306235450808103
500,40,5,2,balanced,0.3063623789764869,0.4642857142857143,0.6010752688172042,0.4648318042813455,0.5669951590594743,0.5416666666666666,0.6720430107526882,0.5596330275229358,"[280, 155, 109, 62]",0.39778894263224335
500,40,2,2,balanced,0.3022130013831258,0.4935672514619884,0.6117764471057884,0.4886039886039885,0.5748616874135547,0.5760233918128655,0.6926147704590818,0.5598290598290598,"[285, 167, 117, 66]",0.39615936510896643
50,40,5,2,balanced,0.301521438450899,0.4677230046948357,0.5527950310559007,0.4427609427609427,0.5749481327800829,0.5589788732394366,0.6004140786749482,0.5353535353535354,"[284, 161, 99, 54]",0.39558518337842574
50,40,2,2,balanced,0.3029045643153528,0.4612546125461254,0.5424430641821947,0.5403508771929825,0.5500518672199171,0.5816113161131612,0.567287784679089,0.631578947368421,"[271, 161, 95, 60]",0.39067229000478154
50,None,5,2,balanced,0.2994467496542183,0.4466911764705882,0.5357941834451901,0.4462962962962963,0.5524723374827109,0.5273897058823529,0.5861297539149888,0.5555555555555556,"[272, 149, 90, 50]",0.3883844093435027
100,40,5,1,balanced,0.2966804979253111,0.531021897810219,0.5705882352941176,0.5386904761904763,0.5549792531120332,0.6146593673965937,0.6352941176470588,0.6294642857142857,"[274, 170, 112, 71]",0.38666033225345064
50,20,5,2,balanced,0.2766251728907327,0.4491945477075589,0.6365740740740741,0.34,0.5437413554633471,0.5257125154894672,0.6689814814814815,0.38,"[269, 144, 100, 38]",0.3666959615348176
50,20,2,2,balanced,0.2717842323651447,0.4491945477075588,0.5294784580498866,0.4540229885057471,0.5420988934993084,0.5325278810408922,0.5770975056689343,0.4827586206896552,"[269, 147, 87, 43]",0.36205181543533166
500,20,5,1,balanced,0.2669432918395571,0.4857496902106568,0.4602649006622517,0.4024390243902439,0.5364799446749655,0.55545229244114,0.5253863134657837,0.4512195121951219,"[269, 151, 82, 37]",0.35649883132263654
100,20,5,1,balanced,0.2655601659751033,0.4542483660130719,0.5186480186480187,0.4206349206349206,0.5136583679114799,0.5519607843137255,0.5582750582750582,0.4761904761904761,"[255, 143, 84, 40]",0.35011282587620696
100,20,2,2,balanced,0.2641770401106498,0.4627371273712736,0.5809523809523809,0.3736263736263736,0.4947268326417704,0.558739837398374,0.6357142857142857,0.4395604395604395,"[246, 140, 91, 40]",0.3444322133621709
500,20,5,2,balanced,0.2531120331950205,0.4374999999999999,0.5192307692307693,0.3066666666666666,0.5178941908713692,0.5078125,0.5576923076923077,0.34,"[256, 130, 75, 26]",0.34003681822432297
