n_estimators,max_depth,min_samples_split,min_samples_leaf,class_weight,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
50,None,5,2,balanced,0.2897648686030428,0.48850574712643674,0.5422077922077922,0.5221088435374149,0.5299100968188105,0.5849297573435506,0.6222943722943723,0.5867346938775511,"[261, 154, 98, 58]"
500,20,5,1,balanced,0.2752420470262792,0.4385964912280702,0.5724637681159419,0.41187739463601536,0.5371715076071921,0.5156641604010026,0.6111111111111112,0.5172413793103449,"[266, 138, 87, 45]"
500,None,2,1,None,0.3730982019363763,0.554324894514768,0.6206349206349208,0.5910087719298245,0.6405601659751037,0.6619198312236286,0.711111111111111,0.6995614035087719,"[316, 210, 152, 108]"
500,None,2,2,None,0.3381742738589217,0.49039548022598867,0.6424581005586592,0.4378109452736319,0.5949170124481327,0.603954802259887,0.7355679702048417,0.5174129353233831,"[295, 179, 134, 70]"
50,20,5,2,balanced,0.259336099585062,0.4354005167958656,0.5174129353233831,0.37662337662337664,0.5198824343015214,0.5135658914728682,0.5659203980099503,0.4155844155844156,"[258, 134, 77, 32]"
50,None,2,1,None,0.3838174273858923,0.5557359307359305,0.6595576619273302,0.5641821946169772,0.6246542185338865,0.6807359307359307,0.7519747235387046,0.7008281573498966,"[308, 211, 161, 114]"
100,40,2,2,None,0.3589211618257261,0.49576719576719563,0.6238859180035651,0.4935897435897436,0.6353734439834025,0.5925925925925926,0.6827094474153297,0.6256410256410256,"[315, 187, 130, 82]"
100,None,2,2,balanced,0.3049792531120334,0.44975490196078427,0.5664488017429194,0.56,0.549100968188105,0.5588235294117647,0.6394335511982572,0.6433333333333333,"[272, 153, 100, 65]"
500,40,2,1,balanced,0.34923928077455063,0.4968553459119497,0.5561497326203209,0.5981182795698925,0.6440179806362379,0.5880503144654088,0.6488413547237076,0.6922043010752688,"[318, 187, 124, 88]"
500,40,2,1,None,0.37309820193637644,0.5574324324324323,0.6268292682926829,0.5883668903803131,0.5999308437067771,0.6891891891891891,0.7089430894308942,0.7013422818791947,"[296, 205, 149, 106]"
100,40,5,2,None,0.33748271092669463,0.49774774774774777,0.5865209471766849,0.48633879781420764,0.5992392807745506,0.6114864864864865,0.6621129326047358,0.5969945355191257,"[296, 183, 122, 74]"
50,40,2,2,balanced,0.29598893499308443,0.4664310954063603,0.6114583333333333,0.5478395061728395,0.5726141078838174,0.5636042402826855,0.6666666666666666,0.625,"[283, 160, 108, 68]"
