#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precisionatn nivel1,Precisionatn nivel2,Precisionatn nivel3,Precisionatn nivel4,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
110,64,128,4,4,32,32,0.2,0.0001,0.0001,32.35294117647059,31.25,45.45454545454545,32.0,0.16192937123169693,0.3434004474272931,0.4294871794871795,0.2638888888888889,0.35831180017226527,0.33557046979865773,0.46153846153846156,0.3125,"[149, 52, 24, 8]"
47,64,128,2,4,32,32,0.0,0.0001,0.001,47.05882352941176,72.265625,74.05405405405405,59.854014598540154,0.2988802756244613,0.6539763113367173,0.7871621621621622,0.515625,0.4733132357163365,0.7246897913141568,0.8231981981981983,0.6015625,"[197, 148, 128, 79]"
110,32,32,4,3,128,64,0.1,1e-05,0.0001,52.38970588235294,59.64912280701754,63.52941176470588,56.481481481481474,0.38156761412575346,0.528735632183908,0.5913242009132421,0.525,0.5556560436405397,0.6141642720306514,0.6690802348336595,0.6,"[232, 146, 100, 61]"
83,64,128,4,3,128,64,0.1,0.0001,0.0001,37.68382352941176,57.073170731707314,74.35897435897436,59.77011494252874,0.2308354866494401,0.5404896421845574,0.7287878787878789,0.5843373493975904,0.430275624461671,0.6079723791588199,0.740909090909091,0.6144578313253012,"[177, 110, 83, 52]"
89,128,64,3,4,64,128,0.1,1e-05,0.0001,51.654411764705884,72.59786476868328,70.09803921568627,61.53846153846154,0.3161068044788975,0.7108066971080669,0.6767676767676768,0.55470737913486,0.5278639104220498,0.7315068493150685,0.7418181818181818,0.6246819338422391,"[219, 165, 131, 85]"
75,128,128,4,3,64,128,0.0,0.0001,0.0001,56.98529411764706,73.54838709677419,77.63157894736842,72.31638418079096,0.33074935400516786,0.701388888888889,0.819672131147541,0.66875,0.5782227964398506,0.7413773148148147,0.8370804059328649,0.7479166666666667,"[240, 183, 160, 123]"
40,32,64,2,4,128,128,0.2,0.0001,0.001,59.92647058823529,74.23312883435584,68.59504132231406,62.65060240963856,0.5124892334194657,0.6861924686192472,0.6729390681003585,0.43835616438356184,0.5780505311513063,0.7441538819153881,0.7402969790066565,0.6307077625570777,"[239, 186, 146, 97]"
126,64,64,3,4,64,32,0.1,1e-05,0.0001,33.088235294117645,41.11111111111111,54.054054054054056,35.0,0.22825150732127455,0.38453159041394347,0.504830917874396,0.3157894736842105,0.363006029285099,0.4455337690631809,0.5362318840579711,0.3684210526315789,"[153, 69, 38, 14]"
84,64,64,2,4,64,64,0.0,0.0001,0.0001,36.213235294117645,53.299492385786806,51.42857142857142,59.25925925925925,0.22997416020671824,0.4698795180722892,0.5212765957446809,0.5384615384615384,0.4059431524547804,0.5602409638554217,0.5425531914893617,0.6057692307692307,"[166, 94, 52, 32]"
85,128,32,3,4,32,128,0.0,1e-05,0.0001,47.05882352941176,62.890625,61.49068322981367,48.484848484848484,0.3815676141257537,0.5428802588996763,0.5648854961832062,0.39204545454545453,0.4892477749066896,0.627224919093851,0.6421301344965468,0.49242424242424243,"[206, 131, 88, 47]"
87,32,128,4,3,64,32,0.1,1e-05,0.001,57.53676470588235,74.4408945686901,72.1030042918455,59.523809523809526,0.47803617571059415,0.6603107344632767,0.7003745318352061,0.45804988662131524,0.5701693942004019,0.7363818267419961,0.7855537720706259,0.6054421768707483,"[236, 178, 147, 96]"
66,32,64,2,4,32,32,0.1,0.0001,0.001,48.161764705882355,72.51908396946564,72.63157894736842,53.62318840579711,0.34969853574504767,0.6940532081377152,0.6707818930041152,0.4531250000000001,0.5123169681309216,0.7454355764214918,0.7524250440917107,0.546875,"[213, 162, 128, 73]"
104,128,128,2,2,64,64,0.0,0.0001,0.0001,57.720588235294116,79.61783439490446,78.4,71.42857142857143,0.4086993970714902,0.7169421487603304,0.7786458333333334,0.6201550387596899,0.5827878265862761,0.7857552800734618,0.8531001984126984,0.7335271317829457,"[242, 192, 172, 131]"
131,128,64,2,4,32,32,0.0,1e-05,0.0001,45.220588235294116,49.59349593495935,41.80327868852459,43.13725490196079,0.36950904392764844,0.4231391585760519,0.39296636085626907,0.3877551020408163,0.4954349698535745,0.5194174757281553,0.42201834862385323,0.4387755102040816,"[206, 109, 49, 22]"
37,32,64,3,3,128,128,0.0,0.0001,0.001,63.78676470588235,81.26801152737752,83.33333333333334,74.04255319148936,0.5452196382428941,0.7120622568093383,0.7638230647709323,0.5713012477718359,0.6310221073786966,0.7970709035884134,0.8593827578424735,0.7680926916221034,"[257, 211, 187, 151]"
43,128,64,4,3,128,32,0.0,0.0001,0.001,41.17647058823529,55.35714285714286,62.096774193548384,42.857142857142854,0.38458225667527995,0.5081967213114753,0.48939393939393955,0.3194444444444444,0.44754521963824284,0.5892531876138434,0.6409090909090909,0.4166666666666667,"[183, 110, 72, 32]"
73,32,32,4,3,128,128,0.0,0.0001,0.0001,60.29411764705882,74.08536585365853,78.18930041152264,70.52631578947368,0.4259259259259257,0.6673228346456692,0.757264957264957,0.6313725490196077,0.6156904966982485,0.738396762904637,0.8393772893772893,0.7245098039215686,"[254, 195, 170, 127]"
99,32,64,4,3,128,128,0.2,1e-05,0.0001,64.33823529411765,74.0,78.76447876447877,71.56862745098039,0.4539190353143842,0.7011494252873565,0.7532679738562089,0.6193078324225865,0.6319695664656905,0.7539059174116645,0.8563025210084033,0.726775956284153,"[261, 204, 183, 137]"
38,64,32,4,2,64,64,0.0,1e-05,0.001,59.375,73.37461300309597,78.90295358649789,68.98395721925134,0.5219638242894056,0.7046070460704605,0.6885964912280702,0.5163599182004088,0.5954493252942865,0.7447944896115627,0.8272556390977442,0.6993865030674846,"[246, 190, 163, 118]"
129,32,64,4,2,32,64,0.2,0.0001,0.0001,58.08823529411765,76.89873417721519,78.60082304526749,67.5392670157068,0.44013781223083565,0.6871584699453552,0.7517361111111113,0.5674603174603174,0.589448751076658,0.7716302367941712,0.8368551587301587,0.6865079365079365,"[244, 192, 168, 120]"
148,64,32,2,4,64,32,0.0,0.0001,0.0001,38.05147058823529,46.3768115942029,34.375,27.27272727272727,0.2807924203273039,0.4089147286821705,0.3488372093023256,0.21875,0.41451335055986216,0.48992248062015503,0.3449612403100775,0.28125,"[172, 86, 32, 9]"
86,128,64,4,3,32,128,0.1,0.0001,0.0001,55.51470588235294,74.50331125827815,75.1111111111111,65.08875739644971,0.3608957795004308,0.6917024320457796,0.7304761904761905,0.6066666666666667,0.565905828308929,0.7359918931807343,0.8114965986394558,0.6566666666666666,"[233, 175, 150, 101]"
122,128,32,2,4,32,64,0.1,0.0001,0.0001,29.22794117647059,44.65408805031446,57.74647887323944,43.90243902439025,0.1714039621016366,0.4197530864197531,0.5522388059701493,0.31666666666666665,0.3238156761412575,0.4748971193415638,0.582089552238806,0.45,"[135, 67, 40, 18]"
149,128,128,4,3,32,64,0.1,1e-05,0.0001,52.38970588235294,79.2982456140351,73.45132743362832,66.26506024096386,0.33936261843238574,0.736417033773862,0.7655677655677656,0.5953947368421052,0.554349698535745,0.7940283896231033,0.78787284144427,0.6798245614035088,"[227, 182, 152, 107]"
85,64,128,3,4,64,32,0.2,1e-05,0.001,48.89705882352941,66.16541353383458,63.06818181818182,54.95495495495496,0.4005167958656332,0.6254125412541255,0.6338028169014085,0.34666666666666657,0.4799885156474302,0.6817244224422442,0.6663313212608988,0.5366666666666666,"[202, 142, 100, 56]"
49,64,64,3,4,64,128,0.2,0.0001,0.001,64.33823529411765,84.85714285714285,82.15488215488216,76.63934426229508,0.5770887166236002,0.7649253731343285,0.7186147186147186,0.6059870550161811,0.654364053976457,0.8419879767827528,0.8598639455782313,0.7892394822006473,"[268, 231, 206, 170]"
144,32,32,2,2,32,64,0.1,1e-05,0.0001,58.82352941176471,71.5625,81.6593886462882,70.58823529411765,0.4461670973298883,0.6928374655647384,0.7576576576576576,0.590818363273453,0.5858024691358025,0.7333907254361801,0.8617760617760619,0.7135728542914171,"[242, 185, 167, 124]"
36,32,64,2,4,32,128,0.1,0.0001,0.001,63.78676470588235,81.26801152737752,82.26950354609929,75.86206896551724,0.487510766580534,0.7607843137254898,0.7692901234567903,0.6195462478184991,0.6249497559575079,0.818681917211329,0.8486992945326278,0.7696335078534031,"[255, 216, 191, 153]"
33,64,64,4,2,32,64,0.0,0.0001,0.001,65.625,83.75350140056022,81.27090301003345,79.83539094650206,0.5538329026701118,0.7570512820512821,0.7787742899850523,0.57,0.6440281366637955,0.8382799145299146,0.8535874439461885,0.8191666666666667,"[260, 223, 200, 170]"
78,128,128,3,3,128,32,0.1,0.0001,0.001,55.51470588235294,74.50331125827815,68.88888888888889,60.0,0.46683893195521114,0.7041116005873714,0.6695906432748537,0.4255050505050505,0.5478179730117714,0.7376774351443955,0.7326232247284878,0.6287878787878787,"[227, 171, 132, 89]"
26,64,128,4,3,32,128,0.0,1e-05,0.001,67.64705882352942,80.97826086956522,85.57046979865773,83.52941176470588,0.5452196382428941,0.7301587301587302,0.8014814814814814,0.682464454976303,0.6733993683606088,0.7977513227513227,0.9025185185185185,0.8653238546603476,"[273, 225, 211, 190]"
61,64,32,4,2,64,128,0.0,1e-05,0.0001,62.31617647058824,74.92625368731564,81.88976377952756,71.63461538461539,0.49569336778639106,0.6732283464566928,0.7741666666666667,0.5996275605214152,0.6161211599196096,0.7599956255468067,0.8585833333333335,0.7253258845437616,"[254, 200, 179, 134]"
33,32,32,3,2,128,64,0.1,0.0001,0.001,58.63970588235294,73.35423197492163,73.50427350427351,58.139534883720934,0.4935400516795866,0.6666666666666667,0.6684491978609627,0.4415011037527593,0.5811513063451047,0.7320362718089991,0.7762668703845174,0.5927152317880795,"[242, 187, 151, 95]"
48,32,32,4,4,32,128,0.2,1e-05,0.001,64.33823529411765,81.71428571428572,80.06993006993007,79.91266375545851,0.5555555555555555,0.7413793103448273,0.7025411061285503,0.6258680555555555,0.642305483778352,0.8268944231587909,0.8326500106769166,0.8039062499999999,"[261, 223, 192, 159]"
53,64,64,4,3,128,64,0.2,1e-05,0.001,51.470588235294116,64.64285714285715,66.85082872928176,57.02479338842975,0.4203273040482342,0.565251572327044,0.656934306569343,0.3883647798742138,0.5041487223657766,0.6272929769392033,0.7298922488703511,0.5575471698113208,"[212, 137, 106, 63]"
46,32,32,2,4,128,128,0.2,1e-05,0.001,57.16911764705882,76.52733118971061,75.63025210084034,62.22222222222222,0.50473729543497,0.6946778711484591,0.6542553191489362,0.48245614035087714,0.5734424346827447,0.7628384687208216,0.7800531914893617,0.6578947368421053,"[238, 188, 152, 105]"
30,32,32,2,3,32,128,0.2,1e-05,0.001,67.09558823529412,82.1917808219178,88.0,75.75757575757575,0.5615848406546082,0.7879901960784313,0.7595744680851061,0.5950226244343889,0.6706431237438989,0.8369587418300652,0.9137791286727458,0.7720965309200603,"[272, 235, 221, 177]"
52,32,128,3,4,128,128,0.0,0.0001,0.0001,37.68382352941176,60.97560975609756,67.2,57.14285714285714,0.21188630490956079,0.6038095238095238,0.6803030303030304,0.5625,0.42459086993970724,0.6203174603174604,0.7166666666666667,0.58125,"[175, 110, 80, 48]"
35,64,32,3,2,64,64,0.1,0.0001,0.001,63.60294117647059,80.05780346820809,78.70036101083032,71.10091743119266,0.5443583118001724,0.7187902187902189,0.723004694835681,0.49723756906077354,0.6343382141831754,0.8003324753324753,0.8139950816007154,0.7387661141804787,"[259, 213, 181, 141]"
50,32,64,4,2,32,32,0.2,0.0001,0.001,60.29411764705882,79.8780487804878,72.90076335877863,67.5392670157068,0.5254091300602929,0.7304116865869853,0.6593137254901961,0.4810379241516965,0.6104794717197818,0.7867972554227534,0.7766923436041083,0.6926147704590818,"[251, 204, 167, 122]"
53,32,64,2,4,32,32,0.0,1e-05,0.001,55.14705882352941,69.0,66.18357487922705,63.503649635036496,0.3927648578811368,0.6521739130434783,0.6656378600823045,0.49166666666666686,0.558670686190066,0.6884661835748792,0.7033068783068783,0.6263888888888889,"[230, 162, 120, 79]"
133,32,128,3,2,64,32,0.0,0.0001,0.0001,56.06617647058824,75.40983606557377,77.39130434782608,67.41573033707866,0.47631352282515044,0.6470588235294116,0.7342342342342343,0.5630341880341879,0.5796726959517656,0.7593370681605977,0.8030630630630631,0.7003205128205128,"[238, 185, 156, 116]"
140,32,32,4,3,32,32,0.0,1e-05,0.0001,40.99264705882353,42.152466367713004,58.51063829787234,38.18181818181819,0.33591731266149866,0.376114081996435,0.44379844961240306,0.28431372549019607,0.449526270456503,0.4500891265597147,0.5872093023255814,0.4019607843137255,"[187, 86, 51, 21]"
73,64,128,3,3,128,128,0.1,0.0001,0.0001,57.53676470588235,77.95527156549521,78.68852459016394,70.3125,0.3720930232558141,0.7545327754532776,0.7912371134020618,0.6140350877192983,0.575466551823141,0.7900860065086006,0.847852233676976,0.7192982456140351,"[239, 194, 171, 127]"
61,32,64,3,4,32,32,0.2,1e-05,0.001,46.13970588235294,48.60557768924303,54.09836065573771,43.93939393939394,0.37123169681309226,0.4314194577352473,0.48030303030303034,0.36507936507936506,0.5033161068044788,0.5107655502392344,0.5454545454545454,0.4365079365079365,"[209, 110, 63, 28]"
158,64,32,2,4,128,32,0.2,1e-05,0.0001,34.375,32.62032085561498,49.18032786885246,26.666666666666668,0.19810508182601202,0.31236897274633124,0.4619883040935672,0.22988505747126434,0.384151593453919,0.33647798742138363,0.49122807017543857,0.2413793103448276,"[159, 57, 29, 7]"
45,128,64,2,3,32,32,0.0,1e-05,0.001,51.28676470588235,72.40143369175627,66.83168316831683,57.03703703703704,0.3634797588285962,0.6614583333333334,0.6551362683438157,0.45416666666666666,0.533175423485501,0.6995907738095237,0.7092392932015574,0.5999999999999999,"[224, 159, 120, 76]"
114,32,128,2,3,128,64,0.2,0.0001,0.0001,36.580882352941174,55.27638190954774,77.27272727272727,70.58823529411765,0.2161929371231695,0.5692007797270955,0.7450980392156863,0.6626016260162602,0.41498708010335916,0.5935672514619883,0.7892156862745098,0.7134146341463414,"[171, 102, 82, 60]"
122,128,32,2,4,64,32,0.1,0.0001,0.0001,40.99264705882353,22.869955156950674,23.52941176470588,58.333333333333336,0.19896640826873385,0.2574955908289242,0.24489795918367346,0.5,0.46124031007751937,0.25132275132275134,0.24489795918367346,0.5833333333333334,"[189, 49, 12, 7]"
64,64,64,3,3,64,64,0.1,1e-05,0.001,58.45588235294118,77.67295597484278,80.5668016194332,68.84422110552764,0.491386735572782,0.6969057665260197,0.7535460992907802,0.5327380952380951,0.5722796439850703,0.7731247069854666,0.8583903242147924,0.7029761904761903,"[237, 188, 168, 124]"
21,64,64,2,2,32,128,0.1,1e-05,0.001,70.40441176470588,86.68407310704961,86.14457831325302,83.91608391608392,0.5676141257536605,0.7785547785547784,0.8187830687830687,0.6687853107344633,0.707249497559575,0.8659188034188035,0.9073034769463341,0.8498587570621469,"[286, 252, 236, 206]"
109,128,64,4,2,32,64,0.1,0.0001,0.0001,60.845588235294116,77.0392749244713,78.43137254901961,70.5,0.44961240310077544,0.6993464052287582,0.7818627450980392,0.5734463276836157,0.6208153890324433,0.7783115468409586,0.8333916900093371,0.7231638418079096,"[255, 204, 177, 131]"
80,64,64,3,4,64,64,0.1,1e-05,0.001,56.61764705882353,79.54545454545455,76.32653061224491,62.56684491978609,0.487510766580534,0.723175965665236,0.7049910873440286,0.4377637130801688,0.5637955785242605,0.7817715784453981,0.8066208301502419,0.6271097046413503,"[233, 187, 158, 105]"
29,128,64,2,2,128,128,0.2,1e-05,0.001,65.99264705882352,83.56545961002786,85.66666666666667,76.26459143968872,0.5443583118001725,0.7493686868686869,0.7900146842878119,0.611111111111111,0.651521676715475,0.8425399831649831,0.8954688483322845,0.7708137715179968,"[264, 227, 213, 171]"
142,128,128,3,4,32,64,0.2,1e-05,0.0001,32.169117647058826,48.0,71.42857142857143,71.66666666666667,0.18001722652885452,0.5022371364653243,0.7025316455696202,0.6016949152542372,0.3597760551248923,0.5302013422818792,0.7278481012658228,0.711864406779661,"[149, 79, 59, 42]"
29,32,128,2,3,64,128,0.1,0.0001,0.001,69.48529411764706,82.53968253968253,84.2948717948718,79.46768060836501,0.5736434108527131,0.749413145539906,0.7791842475386778,0.6131498470948009,0.7007464829170257,0.8186130672926447,0.8867691380349608,0.802446483180428,"[284, 237, 218, 180]"
105,32,32,4,3,128,64,0.0,1e-05,0.0001,55.69852941176471,73.5973597359736,62.78026905829597,58.57142857142858,0.41214470284237675,0.6008583690987125,0.627450980392157,0.5582655826558266,0.5600918748205569,0.719062947067239,0.6805042016806723,0.6070460704607047,"[233, 170, 123, 78]"
39,32,32,2,3,64,64,0.0,1e-05,0.001,57.904411764705884,73.96825396825398,75.53648068669528,62.5,0.52885443583118,0.6694915254237288,0.6675774134790531,0.4594298245614036,0.5745190927361469,0.7535899246704332,0.786351808482956,0.631578947368421,"[236, 183, 152, 101]"
57,128,128,2,3,32,64,0.2,1e-05,0.001,66.91176470588235,80.76923076923077,86.05442176870748,79.05138339920948,0.5228251507321278,0.738537794299876,0.7654600301659126,0.6724422442244223,0.6637094458799885,0.7998244527054936,0.8857897004955828,0.8248349834983498,"[269, 221, 202, 174]"
62,64,128,2,4,32,32,0.1,1e-05,0.001,48.713235294117645,72.45283018867924,65.625,63.49206349206349,0.36434108527131803,0.691869918699187,0.6162280701754387,0.45945945945945954,0.48429514786103917,0.7259485094850949,0.6974937343358396,0.6486486486486487,"[205, 152, 111, 76]"
93,32,32,2,3,32,128,0.0,1e-05,0.0001,49.26470588235294,65.29850746268657,81.14285714285714,65.49295774647888,0.3996554694229112,0.6581395348837209,0.7034632034632036,0.48737373737373746,0.5138242894056847,0.6870801033591731,0.8235930735930737,0.6628787878787878,"[215, 154, 132, 89]"
71,64,128,2,4,64,32,0.2,0.0001,0.001,40.07352941176471,69.72477064220183,65.13157894736842,51.515151515151516,0.26012058570198093,0.6494949494949496,0.6458333333333333,0.4076305220883534,0.4002296870513924,0.6603535353535354,0.6811224489795917,0.5160642570281124,"[165, 112, 83, 47]"
61,32,64,4,3,128,64,0.0,1e-05,0.001,50.55147058823529,68.72727272727272,69.31216931216932,64.8854961832061,0.41343669250645987,0.5918699186991869,0.6431924882629106,0.4719764011799411,0.4951478610393338,0.6722899728997289,0.7484406438631791,0.6445427728613569,"[205, 142, 113, 76]"
62,64,32,4,2,128,32,0.2,0.0001,0.001,52.94117647058824,59.375,57.89473684210527,46.464646464646464,0.4125753660637382,0.5176651305683564,0.5726817042606517,0.3460144927536231,0.5161642262417455,0.5841141833077316,0.6385606874328679,0.45289855072463764,"[217, 133, 92, 43]"
76,64,64,2,4,128,128,0.2,0.0001,0.0001,35.11029411764706,55.497382198952884,58.490566037735846,67.74193548387096,0.20068906115417745,0.5602409638554217,0.5555555555555556,0.6186440677966102,0.400947459086994,0.5669344042838019,0.5920138888888888,0.6779661016949152,"[166, 96, 59, 41]"
49,128,64,2,2,64,32,0.1,1e-05,0.001,57.904411764705884,73.33333333333333,81.81818181818183,70.37037037037037,0.5073212747631352,0.6905766526019692,0.7261261261261261,0.5393939393939392,0.5776198679299454,0.7521683075480544,0.8559716859716858,0.7171717171717171,"[237, 185, 165, 122]"
38,128,64,2,3,64,64,0.1,0.0001,0.001,58.08823529411765,77.84810126582279,78.86178861788618,75.25773195876289,0.49440137812230833,0.7004048582995953,0.7310996563573885,0.5724206349206348,0.5945736434108526,0.7676563202878991,0.8308910162002946,0.7714285714285712,"[247, 194, 168, 136]"
90,64,64,3,2,128,64,0.1,0.0001,0.0001,59.74264705882353,76.3076923076923,79.43548387096774,72.08121827411168,0.48062015503876,0.6999999999999998,0.7416666666666667,0.5695238095238094,0.6042779213321848,0.7727222222222223,0.8401785714285714,0.74,"[250, 200, 175, 135]"
89,32,128,4,3,32,128,0.1,0.0001,0.0001,63.05147058823529,74.05247813411079,78.74015748031496,73.5,0.3643410852713179,0.7139107611548556,0.8272884283246977,0.6926782273603082,0.614398507034166,0.7346347331583553,0.849013076733284,0.7543352601156069,"[254, 193, 173, 136]"
20,128,128,3,2,32,128,0.1,0.0001,0.001,68.56617647058823,87.39946380697052,84.3558282208589,82.54545454545455,0.5447889750215332,0.7804136253041363,0.8251028806584363,0.66231884057971,0.6778351995406259,0.8691707218167072,0.9025181265922007,0.8344927536231884,"[274, 243, 230, 197]"
45,32,64,2,4,64,64,0.0,1e-05,0.001,55.51470588235294,74.50331125827815,72.88888888888889,62.80487804878049,0.47028423772609806,0.688888888888889,0.7302504816955685,0.439080459770115,0.5422193511340798,0.7391975308641975,0.800055050922103,0.6344827586206897,"[225, 173, 145, 96]"
108,128,32,2,3,64,32,0.2,1e-05,0.0001,32.536764705882355,13.559322033898304,54.166666666666664,46.15384615384615,0.17743324720068906,0.1588366890380313,0.4791666666666667,0.38461538461538464,0.36149870801033596,0.1476510067114094,0.5416666666666666,0.46153846153846156,"[149, 24, 13, 6]"
107,64,128,4,2,64,64,0.2,1e-05,0.0001,63.05147058823529,77.55102040816327,80.45112781954887,71.96261682242991,0.4711455641688199,0.6981981981981986,0.782051282051282,0.6141304347826086,0.6336922193511342,0.781842556842557,0.8484890109890111,0.7300724637681159,"[259, 208, 184, 139]"
135,32,128,3,2,128,32,0.1,0.0001,0.0001,52.20588235294118,76.05633802816901,70.37037037037037,66.44736842105263,0.38329026701119717,0.6559633027522934,0.7065439672801636,0.5766423357664232,0.5281797301177146,0.732861875637105,0.7795135845749342,0.6727493917274939,"[218, 163, 137, 96]"
46,32,64,4,2,128,64,0.2,0.0001,0.001,54.779411764705884,67.78523489932886,73.76237623762376,57.04697986577181,0.48751076658053416,0.6553030303030303,0.6645962732919255,0.3893034825870647,0.5237008326155612,0.7019823232323232,0.7954747116237798,0.5696517412935324,"[220, 161, 134, 79]"
61,64,32,3,3,128,128,0.0,0.0001,0.0001,56.43382352941176,68.72964169381108,73.93364928909952,58.97435897435898,0.36347975882859607,0.6450488145048816,0.707843137254902,0.5611510791366906,0.5724519092736147,0.6989191073919108,0.7863865546218487,0.6115107913669064,"[239, 170, 139, 90]"
70,64,128,2,3,64,128,0.0,1e-05,0.0001,51.83823529411765,66.66666666666666,76.59574468085107,73.61111111111111,0.35055986218776913,0.6557971014492753,0.7473794549266248,0.6169154228855721,0.547674418604651,0.6797101449275361,0.8118448637316562,0.7524875621890547,"[230, 159, 134, 105]"
59,64,128,2,4,128,128,0.0,1e-05,0.001,61.76470588235294,77.08333333333334,79.92277992277992,80.67632850241546,0.5099052540913008,0.6851851851851851,0.7537688442211053,0.6231060606060606,0.6149153028997989,0.7733134920634921,0.8379038047379757,0.8078598484848485,"[252, 199, 176, 145]"
38,32,32,3,3,128,64,0.0,0.0001,0.001,49.63235294117647,58.51851851851851,63.29113924050633,57.99999999999999,0.421188630490956,0.5398373983739838,0.6115591397849462,0.3722222222222221,0.4904536319265001,0.5794986449864499,0.6869815668202764,0.5796296296296296,"[205, 124, 90, 55]"
118,32,64,3,3,128,32,0.1,0.0001,0.0001,44.11764705882353,52.916666666666664,57.48031496062992,50.68493150684932,0.2670111972437555,0.5414593698175787,0.5246376811594202,0.45652173913043476,0.4901808785529715,0.5597014925373134,0.591304347826087,0.5217391304347826,"[201, 115, 69, 37]"
54,128,64,4,3,32,64,0.2,0.0001,0.001,62.5,81.47058823529412,82.67148014440433,72.48908296943232,0.5538329026701119,0.722007722007722,0.739197530864198,0.5598290598290596,0.6314527706000573,0.8061239811239811,0.8686618165784833,0.7364102564102564,"[259, 216, 195, 150]"
115,32,32,3,3,32,64,0.0,1e-05,0.0001,47.05882352941176,61.71875,74.0506329113924,56.41025641025641,0.36347975882859596,0.5782472613458529,0.6631455399061033,0.4880952380952381,0.5147286821705426,0.6549295774647887,0.7605633802816901,0.5758928571428571,"[213, 142, 112, 66]"
144,32,128,4,3,32,64,0.1,1e-05,0.0001,55.14705882352941,72.66666666666667,73.39449541284404,70.0,0.3496985357450474,0.665948275862069,0.7771535580524344,0.6342281879194631,0.5657766293425207,0.7468271072796935,0.7901284109149277,0.7046979865771812,"[232, 178, 149, 108]"
41,32,128,3,2,32,32,0.1,0.0001,0.001,60.845588235294116,77.0392749244713,79.6078431372549,69.45812807881774,0.5004306632213609,0.7029569892473119,0.7634680134680135,0.5502793296089384,0.5976887740453631,0.7742271505376344,0.8592712842712843,0.718808193668529,"[248, 198, 179, 136]"
41,64,32,3,3,32,64,0.0,1e-05,0.001,56.61764705882353,74.67532467532467,78.26086956521739,69.44444444444444,0.515934539190353,0.6829096045197739,0.6444444444444444,0.5576923076923077,0.5715044501866207,0.7391360640301318,0.8379232804232805,0.7108974358974359,"[236, 180, 156, 116]"
115,128,32,2,3,32,128,0.2,0.0001,0.0001,53.86029411764706,74.74402730375427,76.71232876712328,70.83333333333334,0.371231696813092,0.7343987823439879,0.7413793103448276,0.5736961451247166,0.5314527706000574,0.7692161339421614,0.8119868637110016,0.7324263038548753,"[219, 174, 147, 113]"
89,64,128,3,4,128,32,0.2,0.0001,0.0001,31.433823529411764,35.67251461988304,42.62295081967213,15.384615384615385,0.20241171403962094,0.28538812785388123,0.42105263157894735,0.14,0.35658914728682173,0.3801369863013699,0.4298245614035088,0.16,"[146, 57, 25, 4]"
56,64,64,2,4,32,32,0.0,1e-05,0.001,50.91911764705882,66.4259927797834,69.56521739130434,57.8125,0.37639965546942317,0.6162962962962963,0.6376344086021504,0.5013774104683195,0.5448751076658053,0.6585185185185185,0.7396774193548388,0.5743801652892562,"[225, 155, 121, 72]"
134,32,32,3,4,64,32,0.1,1e-05,0.0001,36.213235294117645,24.873096446700508,26.53061224489796,53.84615384615385,0.23686477174849252,0.25588235294117645,0.2826086956521739,0.38461538461538464,0.40060292850990525,0.2637254901960784,0.2826086956521739,0.5384615384615384,"[170, 46, 13, 7]"
78,32,128,3,3,64,128,0.0,0.0001,0.0001,57.720588235294116,72.92993630573248,79.03930131004367,69.06077348066299,0.31266149870801,0.7185338865836792,0.7955801104972378,0.6624203821656051,0.5830749354005169,0.7307976025818351,0.8289134438305709,0.7208067940552016,"[241, 181, 157, 117]"
95,128,64,3,4,128,64,0.0,1e-05,0.0001,40.44117647058824,49.09090909090909,45.370370370370374,32.6530612244898,0.33763996554694237,0.39909909909909913,0.40780141843971635,0.3068181818181818,0.4411714039621016,0.49909909909909916,0.44680851063829785,0.32575757575757575,"[185, 94, 44, 16]"
156,64,32,4,2,128,32,0.1,0.0001,0.0001,57.35294117647059,77.24358974358975,71.78423236514523,59.53757225433526,0.5211024978466842,0.6728907330567081,0.6419753086419756,0.4668803418803418,0.5821848980763709,0.7634278469340708,0.7824766943814562,0.6143162393162394,"[241, 189, 156, 101]"
37,128,32,3,2,64,32,0.0,0.0001,0.001,58.63970588235294,69.59247648902821,70.72072072072072,61.146496815286625,0.4978466838931954,0.6652542372881357,0.6114285714285714,0.4396135265700484,0.5749497559575079,0.7175729755178907,0.7458231292517007,0.6074879227053139,"[236, 175, 138, 88]"
97,128,32,4,4,128,128,0.2,0.0001,0.0001,47.794117647058826,66.53846153846153,68.78612716763006,66.38655462184873,0.30490956072351416,0.6682027649769585,0.6677852348993288,0.528023598820059,0.5220499569336778,0.6730670762928826,0.7304250559284117,0.672566371681416,"[217, 149, 113, 78]"
103,32,32,4,2,64,64,0.0,0.0001,0.0001,63.41911764705882,78.55072463768116,76.01476014760148,71.84466019417476,0.4797588285960382,0.6990920881971467,0.7616747181964574,0.5833333333333331,0.6232271030720643,0.7807501080847384,0.8289625028755464,0.7222222222222222,"[257, 207, 180, 135]"
