#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
22,128,256,4,4,4,0.1,0.0001,0.001,0.5355417529330573,0.7310030395136777,0.7829181494661924,0.5579710144927533,0.6670117322291235,0.8467578520770012,0.8884934756820878,0.7786561264822134,"[329, 281, 253, 200]",0.5940902200399425
27,64,128,4,3,2,0.0,1e-05,0.0001,0.5486542443064182,0.6983385254413287,0.8189223057644109,0.5356182795698924,0.6471704623878537,0.8226895119418485,0.9191729323308272,0.8044354838709677,"[321, 266, 248, 202]",0.5938542981945966
17,128,128,4,4,2,0.0,1e-05,0.0001,0.5224292615596965,0.7876984126984128,0.8107810781078109,0.6028368794326244,0.6816770186335402,0.888888888888889,0.9103410341034104,0.8297872340425532,"[336, 303, 282, 236]",0.591522571263035
15,128,128,3,4,4,0.0,1e-05,0.0001,0.5251897860593511,0.7390219560878242,0.8072916666666665,0.5914786967418546,0.674775707384403,0.8555389221556886,0.9085648148148148,0.8308270676691729,"[334, 288, 266, 223]",0.5906591670102437
21,64,128,4,3,4,0.0,1e-05,0.001,0.514837819185645,0.7189638318670576,0.8016431924882627,0.6569390402075227,0.6911663216011041,0.8296676441837731,0.8902582159624413,0.8508430609597926,"[341, 284, 257, 220]",0.5901116748662931
23,64,128,3,3,4,0.0,0.0001,0.0001,0.5362318840579706,0.7201453790238836,0.7886029411764708,0.5338753387533872,0.6507936507936507,0.8406022845275183,0.8854166666666666,0.8008130081300813,"[321, 272, 246, 198]",0.5879844961240307
27,64,128,4,4,2,0.1,1e-05,0.0001,0.5438233264320217,0.7229299363057325,0.7296587926509185,0.4852507374631266,0.6376811594202898,0.7988322717622081,0.8733595800524934,0.7433628318584071,"[314, 254, 226, 171]",0.587024244886902
21,64,128,3,4,4,0.0,0.0001,0.0001,0.5376121463077984,0.7492163009404387,0.7506172839506176,0.5532503457814659,0.6442374051069704,0.8409090909090909,0.8740740740740741,0.7987551867219918,"[319, 270, 241, 194]",0.5861149647630131
20,128,256,3,3,4,0.0,1e-05,0.001,0.5113871635610766,0.7361932938856016,0.8114186851211072,0.6425030978934326,0.6861628709454797,0.8454142011834319,0.9152249134948096,0.8401486988847584,"[338, 289, 269, 229]",0.5860212503911256
22,128,128,4,4,2,0.1,0.0001,0.001,0.5134575569358182,0.7058232931726907,0.768983268983269,0.5847578347578348,0.6763285024154589,0.766566265060241,0.8931788931788931,0.8055555555555556,"[332, 259, 234, 190]",0.5837452503446655
16,64,128,4,4,2,0.0,0.0001,0.001,0.5258799171842653,0.7251552795031054,0.7515605493133578,0.6090014064697611,0.6542443064182196,0.8237577639751553,0.8764044943820225,0.8312236286919831,"[322, 267, 237, 199]",0.5830808906323783
24,64,128,4,4,4,0.0,0.0001,0.0001,0.5148378191856451,0.739263803680982,0.779761904761905,0.6343669250645997,0.6594202898550724,0.8533231083844581,0.9071428571428573,0.8313953488372093,"[326, 280, 258, 217]",0.5782280766757378
27,64,128,4,4,2,0.1,0.0001,0.0001,0.5293305728088338,0.714516129032258,0.7300380228136882,0.5165229885057467,0.6264665286404416,0.8381720430107528,0.8694550063371356,0.7320402298850575,"[310, 263, 232, 173]",0.5738167815700478
28,64,128,3,3,4,0.1,1e-05,0.0001,0.5203588681849548,0.7193823216187435,0.7623574144486696,0.5183615819209038,0.634230503795721,0.8317358892438765,0.8814955640050697,0.7330508474576272,"[313, 263, 236, 176]",0.5716793781972188
24,128,256,4,3,2,0.0,1e-05,0.001,0.4837819185645278,0.6927083333333331,0.801181102362205,0.6271551724137934,0.6444099378881987,0.7861979166666667,0.8982939632545932,0.8448275862068966,"[320, 254, 232, 198]",0.5526610998129715
12,64,256,4,4,4,0.0,1e-05,0.001,0.4806763285024159,0.7008412197686646,0.7805662805662804,0.6463585434173671,0.6433747412008282,0.8086225026288119,0.9041184041184042,0.792016806722689,"[317, 259, 238, 191]",0.5502508147307776
20,128,256,3,3,2,0.1,1e-05,0.001,0.4637681159420291,0.701639344262295,0.7809139784946235,0.6229260935143288,0.6187025534851622,0.803551912568306,0.8709677419354839,0.8031674208144797,"[305, 248, 221, 180]",0.5301474223041492
22,64,256,4,4,2,0.1,1e-05,0.001,0.4078674948240162,0.7202797202797202,0.780701754385965,0.5363036303630361,0.5753968253968254,0.7875874125874126,0.8706140350877193,0.754950495049505,"[286, 228, 202, 154]",0.4773602720610965
